고객ID,어디로든그린_최근1개월혜택,어디로든그린_최근3개월혜택,어디로든그린_최근6개월혜택,어디로든그린_최근12개월혜택
9343387325,3590.0,4290.0,5700.0,19980.0
9343638883,3490.0,5610.0,10960.0,15560.0
9343646498,110.0,5350.0,5740.0,4420.0
9343655500,450.0,1350.0,-320.0,600.0
9344165110,1010.0,1730.0,2060.0,4040.0
9344425451,-350.0,-1050.0,-1820.0,-5560.0
9344694567,7250.0,6790.0,8100.0,8640.0
9344710736,-130.0,-1230.0,5600.0,10920.0
9345468303,-110.0,950.0,4740.0,2500.0
9345476207,-70.0,-1090.0,-4200.0,-9000.0
9345756104,2250.0,4870.0,15700.0,45060.0
9347040071,8730.0,18090.0,42300.0,93320.0
9347595259,4910.0,7630.0,19220.0,46900.0
9347843610,350.0,1550.0,1240.0,1200.0
9348350074,24410.0,69390.0,146020.0,298600.0
9348368632,-110.0,190.0,2340.0,4100.0
9348625317,2770.0,14890.0,16700.0,9200.0
9349154291,-110.0,-350.0,5100.0,15220.0
9349161862,-630.0,-1710.0,-3880.0,-6320.0
9349399713,190.0,1010.0,2360.0,3600.0
9349430906,-170.0,-530.0,-4280.0,-340.0
9349666643,4590.0,25750.0,46500.0,87540.0
9349680597,90.0,2770.0,1400.0,-5380.0
9349690936,7450.0,11990.0,27240.0,46320.0
9349692191,-130.0,-190.0,9620.0,14400.0
9349693475,1670.0,470.0,-3280.0,-10780.0
9350190923,6410.0,8290.0,13160.0,30900.0
9350474168,290.0,770.0,-1260.0,-4440.0
9350716952,450.0,-330.0,-2260.0,-1040.0
9350985397,-370.0,-1070.0,880.0,-2380.0
9350987442,490.0,-190.0,-1380.0,-2600.0
9351258578,330.0,2250.0,3220.0,7440.0
9351500375,4070.0,12150.0,26900.0,52400.0
9351762345,3250.0,9210.0,13840.0,23940.0
9351772173,-490.0,-1610.0,3360.0,3240.0
9351777458,-310.0,-730.0,-300.0,-1080.0
9352022184,50.0,4290.0,3460.0,-4040.0
9352045655,-370.0,510.0,4480.0,7880.0
9352048283,-530.0,-950.0,-1980.0,-620.0
9352311636,1010.0,4070.0,20460.0,44680.0
9352551600,1670.0,4850.0,8840.0,15160.0
9352564745,550.0,1350.0,2660.0,4780.0
9352569074,-550.0,-770.0,-4520.0,-10700.0
9353084544,-110.0,370.0,1340.0,-2180.0
9353086231,3390.0,3270.0,3780.0,5640.0
9353334754,430.0,4670.0,6420.0,11080.0
9353342548,2570.0,6010.0,7400.0,11260.0
9353610385,-450.0,-590.0,-3560.0,-10380.0
9354143093,-430.0,2850.0,1800.0,23900.0
9354662062,-150.0,-1150.0,-4900.0,-11460.0
9355178941,-410.0,5630.0,12840.0,30280.0
9356484035,-290.0,3930.0,7640.0,13500.0
9357024215,730.0,870.0,1800.0,-100.0
9357265898,1350.0,4890.0,8940.0,30280.0
9358075653,2550.0,10790.0,14800.0,40120.0
9358574569,9830.0,14970.0,18600.0,37500.0
9358603684,5050.0,18810.0,26780.0,48100.0
9359625945,-330.0,-190.0,-2600.0,-7880.0
9359643629,-570.0,130.0,-600.0,-4760.0
9360173103,530.0,2330.0,4500.0,4720.0
9360177939,1090.0,2490.0,5760.0,11100.0
9360953678,5690.0,6390.0,9560.0,22580.0
9361223469,250.0,6050.0,8040.0,14160.0
9361464056,4170.0,8470.0,13620.0,23000.0
9361472516,-270.0,1850.0,5980.0,8900.0
9361483253,890.0,950.0,-740.0,2160.0
9361486451,850.0,1630.0,2680.0,5220.0
9361722615,-510.0,-1470.0,-3340.0,-5680.0
9361990899,1510.0,10810.0,22000.0,36880.0
9362244554,210.0,830.0,12000.0,14380.0
9362256456,210.0,6370.0,2620.0,8280.0
9362270924,4030.0,6610.0,13400.0,27540.0
9362523181,1630.0,9990.0,16640.0,32900.0
9362800394,230.0,930.0,5840.0,14940.0
9363301162,310.0,230.0,2040.0,4500.0
9363309768,-390.0,710.0,3340.0,7180.0
9363312924,-70.0,-70.0,-600.0,26400.0
9363314602,7390.0,9530.0,10200.0,11800.0
9363831640,1550.0,4890.0,6980.0,11820.0
9364092286,1650.0,4970.0,7500.0,15660.0
9364102172,11030.0,20530.0,27020.0,54360.0
9364357533,-490.0,-870.0,-2720.0,-4620.0
9364618565,530.0,1590.0,3180.0,3580.0
9365416690,-530.0,1670.0,-460.0,-6720.0
9365662700,2650.0,1910.0,-440.0,-1000.0
9366704188,-290.0,9550.0,21580.0,29020.0
9366983047,-650.0,5890.0,5420.0,7000.0
9367508215,430.0,130.0,160.0,280.0
9368536149,10990.0,19610.0,24920.0,23400.0
9368812410,10.0,5310.0,8560.0,20540.0
9368814248,2170.0,6210.0,22180.0,26920.0
9369861839,5650.0,7590.0,9280.0,9020.0
9370380069,-650.0,2370.0,2660.0,-3300.0
9370380712,6730.0,9930.0,26800.0,61620.0
9370658508,950.0,4710.0,6580.0,12440.0
9370658568,190.0,-830.0,-1340.0,22980.0
9370659589,2290.0,3650.0,11280.0,10820.0
9371176358,2390.0,5750.0,11820.0,23200.0
9371184476,-470.0,-1330.0,-3700.0,-3760.0
9371187521,2250.0,9690.0,18620.0,42220.0
9371690563,330.0,170.0,2660.0,4660.0
9371952365,1870.0,1570.0,3080.0,6360.0
9372216638,110.0,650.0,7960.0,9160.0
9372218036,650.0,4090.0,6600.0,11180.0
9373001673,-370.0,-1010.0,5040.0,15280.0
9373002503,-330.0,-430.0,8760.0,9840.0
9373006501,510.0,1170.0,-180.0,1540.0
9373521715,3330.0,2290.0,360.0,-4900.0
9373536149,-410.0,-310.0,-2660.0,-7980.0
9373543479,4690.0,11890.0,24800.0,26060.0
9374057717,190.0,1830.0,2420.0,1260.0
9374060112,670.0,-270.0,-1420.0,940.0
9374067270,3210.0,3950.0,6880.0,9240.0
9374331374,90.0,150.0,640.0,2380.0
9374567205,-290.0,-890.0,1260.0,20.0
9374591506,-10.0,1810.0,1360.0,19860.0
9375621198,830.0,2610.0,4180.0,6600.0
9375629944,730.0,2390.0,5400.0,20880.0
9375630512,-490.0,1830.0,1980.0,-480.0
9376401710,1050.0,14990.0,12260.0,18880.0
9376412030,1330.0,11150.0,14880.0,30860.0
9376417694,1130.0,4150.0,11500.0,19120.0
9376424645,-590.0,4090.0,8700.0,10720.0
9376426560,3130.0,6490.0,2740.0,-4760.0
9376432061,2070.0,13110.0,29940.0,49620.0
9376673104,3330.0,10890.0,14520.0,28040.0
9377200531,1050.0,6790.0,10060.0,21860.0
9377218269,4950.0,7370.0,18120.0,16380.0
9377728903,1010.0,2630.0,5220.0,13420.0
9378503414,-570.0,-450.0,-2140.0,-4280.0
9378761557,-490.0,110.0,4560.0,-2940.0
9379813537,3730.0,6810.0,7920.0,22940.0
9380338474,1570.0,1930.0,2100.0,11360.0
9380339222,2190.0,13510.0,26920.0,69780.0
9380858041,1850.0,6170.0,7500.0,7420.0
9381122572,4070.0,10330.0,32580.0,60020.0
9381142072,12110.0,31430.0,79240.0,152400.0
9381382509,2150.0,5350.0,7200.0,25840.0
9381915112,270.0,2190.0,6360.0,8180.0
9382712642,7430.0,7750.0,7500.0,21740.0
9383223293,-570.0,830.0,520.0,-1860.0
9383480097,330.0,8250.0,13060.0,19320.0
9383493318,-530.0,-910.0,-560.0,8020.0
9383772708,90.0,-790.0,-3520.0,-6640.0
9384027014,750.0,5430.0,9360.0,14980.0
9384032496,1170.0,10750.0,23340.0,39420.0
9384796377,-190.0,270.0,680.0,-160.0
9385053221,1070.0,1890.0,1640.0,4200.0
9385056176,-190.0,-610.0,-1240.0,-4480.0
9385063655,2150.0,20950.0,26520.0,35540.0
9386099729,2570.0,2050.0,3580.0,10020.0
9386126518,450.0,1110.0,7120.0,16820.0
9386898424,-390.0,810.0,2680.0,6420.0
9387166406,3250.0,10570.0,13840.0,8260.0
9387167992,10.0,930.0,3860.0,7260.0
9387415426,-370.0,-230.0,-2300.0,-680.0
9387698372,3350.0,5290.0,6500.0,23640.0
9387950453,1370.0,4490.0,14220.0,51500.0
9388458325,210.0,2570.0,2080.0,-2660.0
9388459765,10090.0,25210.0,41900.0,80680.0
9388465109,2110.0,4650.0,15860.0,31520.0
9388469568,1770.0,9130.0,10780.0,17080.0
9388474809,-370.0,-1110.0,-2540.0,6740.0
9388749297,-510.0,-470.0,-2820.0,-6560.0
9389515082,2570.0,2630.0,4940.0,6680.0
9389516711,3150.0,7650.0,16400.0,30220.0
9390047836,-230.0,650.0,1820.0,800.0
9390297678,3070.0,10690.0,22320.0,52380.0
9391619145,630.0,290.0,-1180.0,-2280.0
9391876998,3430.0,5330.0,13200.0,24120.0
9392145977,4710.0,7370.0,11640.0,15780.0
9392397030,90.0,3030.0,3380.0,3060.0
9392414913,-250.0,-330.0,40.0,1000.0
9392661835,4470.0,14190.0,28480.0,60720.0
9392662135,-190.0,50.0,-580.0,-1140.0
9392942813,2830.0,13550.0,31800.0,64220.0
9394249990,-470.0,970.0,1500.0,1280.0
9394519389,-650.0,3490.0,8200.0,27680.0
9395025262,170.0,-50.0,540.0,2020.0
9395040619,2190.0,7630.0,9120.0,12920.0
9395569224,1190.0,4150.0,11300.0,20360.0
9396068601,570.0,-290.0,-3300.0,-9520.0
9397121177,1210.0,4290.0,9860.0,15300.0
9397926794,-210.0,1010.0,-220.0,-1020.0
9398440910,-470.0,3350.0,7640.0,11940.0
9398446478,330.0,-90.0,10040.0,12680.0
9399486175,110.0,5450.0,5000.0,10240.0
9399741956,1130.0,3570.0,5800.0,8260.0
9399750291,1210.0,13190.0,23700.0,45000.0
9400024572,2930.0,5170.0,9240.0,19860.0
9400523910,1430.0,4590.0,12400.0,28380.0
9400811673,4990.0,6830.0,14300.0,28940.0
9401582351,-50.0,4490.0,11120.0,24880.0
9401590165,-530.0,6470.0,10360.0,24960.0
9401827953,910.0,1470.0,1220.0,-3520.0
9401855102,-570.0,-890.0,-2900.0,-1260.0
9402377463,-630.0,-1450.0,-2780.0,-3000.0
9402902002,5590.0,7630.0,7180.0,14920.0
9402905942,370.0,2850.0,-900.0,-8400.0
9403157724,-590.0,-470.0,-540.0,-6300.0
9403689247,790.0,310.0,-1980.0,-8780.0
9403935516,3690.0,3910.0,7220.0,6940.0
9404191707,1890.0,6070.0,2320.0,-5180.0
9405268002,110.0,450.0,1280.0,2260.0
9406828123,-490.0,-1210.0,-2740.0,-5680.0
9407596482,270.0,4110.0,1000.0,-1160.0
9407880675,1510.0,5230.0,9600.0,14280.0
9408143135,2030.0,6150.0,12240.0,22480.0
9408645747,4270.0,9930.0,24900.0,55500.0
9408676151,4970.0,14370.0,29020.0,28800.0
9409184515,530.0,3950.0,5660.0,7340.0
9409190194,7490.0,16370.0,21960.0,31840.0
9409434474,-10.0,6590.0,19900.0,50080.0
9409974417,2430.0,8270.0,18840.0,41560.0
9410769604,690.0,990.0,340.0,11260.0
9411015663,570.0,1790.0,5600.0,5880.0
9411275790,5950.0,16710.0,43520.0,71160.0
9414165476,2090.0,8070.0,13160.0,27900.0
9414181292,210.0,490.0,300.0,1180.0
9415197141,-90.0,490.0,3220.0,6200.0
9415723131,310.0,7070.0,12220.0,7640.0
9416015569,8090.0,19450.0,37300.0,69560.0
9416268409,1590.0,550.0,1900.0,5800.0
9416786876,1970.0,2010.0,4100.0,19360.0
9417039245,4590.0,17190.0,33740.0,34400.0
9417056007,330.0,5670.0,10720.0,19340.0
9417057712,910.0,1970.0,7780.0,8280.0
9417576841,-290.0,2450.0,4980.0,13980.0
9417580192,3110.0,4630.0,880.0,-5880.0
9418628929,830.0,1890.0,900.0,-200.0
9419132923,2210.0,8550.0,19920.0,33140.0
9419147690,-410.0,-1350.0,-120.0,12000.0
9419161237,-190.0,3210.0,3440.0,4000.0
9419408530,650.0,3470.0,5460.0,14760.0
9419666521,2710.0,8230.0,15400.0,27180.0
9420451143,250.0,2270.0,1880.0,3600.0
9420452530,2810.0,7310.0,29780.0,62120.0
9420470566,350.0,470.0,8020.0,10860.0
9420734652,-190.0,12890.0,17120.0,34960.0
9420969085,1930.0,7950.0,14220.0,20560.0
9420975288,-430.0,810.0,1240.0,-3560.0
9421227365,-290.0,2250.0,9560.0,16220.0
9421750696,-70.0,310.0,4760.0,4480.0
9421775156,1890.0,4450.0,13760.0,51040.0
9422818951,3150.0,5750.0,9220.0,12920.0
9422825520,-390.0,-90.0,820.0,2400.0
9423081149,-310.0,-1050.0,3200.0,1720.0
9423330454,450.0,2830.0,2040.0,11140.0
9423873025,-30.0,450.0,1680.0,4380.0
9424132560,-90.0,-1210.0,5720.0,5660.0
9424372105,2810.0,4850.0,16520.0,31340.0
9424636575,1670.0,6970.0,10180.0,15600.0
9424650340,5270.0,17370.0,27240.0,33860.0
9424652827,5430.0,26430.0,48920.0,84100.0
9424920055,6230.0,12430.0,30060.0,41360.0
9425191473,2730.0,5230.0,14340.0,18360.0
9425705764,7290.0,14250.0,14640.0,20440.0
9425708092,230.0,950.0,6300.0,18560.0
9426479527,2030.0,10330.0,13040.0,18040.0
9426482605,-390.0,-390.0,-4140.0,-4260.0
9427014889,-250.0,-830.0,-880.0,-560.0
9427023705,-210.0,2630.0,3280.0,7300.0
9427024698,-610.0,550.0,1940.0,14880.0
9427534104,2530.0,3810.0,2420.0,-2000.0
9427800492,8790.0,10330.0,15940.0,27580.0
9428059620,6430.0,25630.0,52500.0,89800.0
9428592018,5170.0,13430.0,30600.0,59640.0
9428847850,2250.0,8090.0,10840.0,3340.0
9428848462,5770.0,39910.0,63440.0,100020.0
9429102057,3950.0,6070.0,6820.0,16400.0
9429352826,1650.0,1650.0,1400.0,5580.0
9429362774,-170.0,3990.0,4540.0,13060.0
9429906466,1210.0,2250.0,1100.0,2200.0
9430155794,2470.0,5790.0,12120.0,43800.0
9430423357,3430.0,10470.0,25020.0,37140.0
9430432770,530.0,2630.0,4400.0,7960.0
9431187809,1950.0,12910.0,21700.0,42200.0
9431722439,9770.0,20450.0,35600.0,66380.0
9431738762,1050.0,6670.0,12560.0,17020.0
9431995471,1750.0,2870.0,11540.0,17400.0
9432255421,530.0,730.0,-1820.0,-6780.0
9432520691,6450.0,16910.0,28440.0,52400.0
9432769829,5090.0,10110.0,21620.0,46320.0
9433034269,-430.0,-1070.0,-1540.0,-1520.0
9433291975,350.0,1050.0,-1100.0,-8600.0
9434095831,2350.0,13830.0,21860.0,43160.0
9434346534,3090.0,7790.0,18200.0,38600.0
9434356617,-250.0,-530.0,-1920.0,-3220.0
9435123237,-550.0,1850.0,8200.0,41660.0
9435124762,3430.0,5170.0,3220.0,8460.0
9435931636,210.0,2070.0,8580.0,19980.0
9436453396,-90.0,-930.0,-3740.0,-11240.0
9436696897,1850.0,16410.0,26840.0,41260.0
9436720073,-190.0,5930.0,6460.0,14720.0
9437480733,870.0,1670.0,3760.0,3240.0
9437483264,6950.0,13130.0,33880.0,80320.0
9437486617,710.0,10870.0,11660.0,21740.0
9438017439,750.0,6370.0,9700.0,14020.0
9438036375,50.0,370.0,1340.0,1380.0
9438275186,-230.0,890.0,-280.0,3040.0
9438276892,830.0,3990.0,3000.0,1960.0
9438535522,3230.0,3390.0,4500.0,10680.0
9438539277,-150.0,-1290.0,-1520.0,-4160.0
9438552158,3090.0,11290.0,22860.0,39140.0
9438821688,70.0,-990.0,-4740.0,-8820.0
9439057706,-570.0,-130.0,-3880.0,-11380.0
9439331191,-550.0,-1130.0,180.0,-280.0
9439341404,-470.0,-1150.0,-2540.0,360.0
9439578618,2690.0,3910.0,5420.0,5060.0
9439585753,-250.0,2370.0,360.0,1560.0
9440101509,4030.0,19130.0,39280.0,70260.0
9440382085,-530.0,2490.0,8680.0,28200.0
9440898303,2150.0,7030.0,16840.0,22680.0
9441149479,1130.0,1190.0,4420.0,14700.0
9442470197,3450.0,7870.0,18460.0,25240.0
9442737961,-590.0,-1170.0,-2900.0,-5400.0
9442751504,1530.0,5370.0,9820.0,22240.0
9443794992,-130.0,2470.0,5020.0,8680.0
9443798412,1790.0,6670.0,18420.0,36320.0
9444324613,-350.0,310.0,140.0,1620.0
9444561978,10650.0,13490.0,29140.0,52380.0
9444565710,-130.0,1930.0,2720.0,6720.0
9444580817,1290.0,14110.0,20060.0,26980.0
9444826010,2770.0,8350.0,16220.0,29960.0
9444842615,7990.0,25650.0,49820.0,98640.0
9444852021,-110.0,1470.0,3080.0,6340.0
9445612197,1970.0,13690.0,28300.0,58380.0
9445617300,-90.0,1590.0,8200.0,23440.0
9445894804,19590.0,52930.0,102140.0,170880.0
9446153348,5710.0,20010.0,41560.0,83600.0
9446667433,4810.0,8530.0,14600.0,44940.0
9447180646,70.0,4290.0,9960.0,5820.0
9447193307,270.0,2170.0,5660.0,13860.0
9447208562,-390.0,-250.0,-4000.0,-4260.0
9447445623,1130.0,7150.0,6600.0,10840.0
9447970320,8590.0,11910.0,18760.0,44060.0
9448233744,2210.0,9070.0,23400.0,49860.0
9449289661,1070.0,4830.0,11940.0,17620.0
9449551518,-70.0,-710.0,-3660.0,-4740.0
9449555156,4550.0,8050.0,18820.0,33760.0
9449565281,2010.0,6710.0,13280.0,31180.0
9450334121,2290.0,9890.0,18700.0,41100.0
9451142742,2650.0,3110.0,3000.0,-80.0
9451387331,230.0,90.0,1920.0,6740.0
9451393311,-610.0,-270.0,140.0,880.0
9452185497,1390.0,7250.0,16160.0,27320.0
9452706441,-390.0,8930.0,8700.0,6680.0
9452949608,2050.0,2250.0,5220.0,9560.0
9452962902,1850.0,3750.0,11520.0,21040.0
9452972887,1830.0,2430.0,4240.0,8260.0
9453209716,450.0,690.0,3740.0,6380.0
9453478900,3010.0,11730.0,17040.0,39160.0
9454011078,3210.0,15530.0,26700.0,42900.0
9454279249,910.0,6610.0,14480.0,25140.0
9455056496,3730.0,17110.0,31100.0,66660.0
9455324443,6210.0,6210.0,13620.0,20880.0
9455836828,8130.0,26150.0,89240.0,213460.0
9455840290,-410.0,-1210.0,-160.0,5840.0
9455847392,-70.0,1750.0,3480.0,880.0
9456096906,5850.0,18370.0,27340.0,46160.0
9456108966,10.0,30.0,780.0,-1000.0
9456355249,-510.0,-1130.0,120.0,7520.0
9456893009,4270.0,13150.0,27580.0,59360.0
9457669835,710.0,890.0,480.0,-4860.0
9457943048,1250.0,9570.0,5820.0,2180.0
9458199341,-450.0,970.0,7400.0,2880.0
9458210156,-150.0,-790.0,-840.0,-1140.0
9458732495,3330.0,5490.0,6720.0,11540.0
9458741715,570.0,1130.0,1200.0,1260.0
9459263960,-70.0,4650.0,5680.0,7780.0
9459762612,2130.0,11590.0,36300.0,52980.0
9460550327,670.0,1790.0,3640.0,6080.0
9460558824,230.0,970.0,2540.0,10200.0
9460821395,-150.0,1470.0,10880.0,9340.0
9460833210,2190.0,6490.0,12700.0,33160.0
9461090171,1770.0,7770.0,17640.0,49420.0
9461348485,70.0,890.0,-100.0,-2300.0
9461365796,5290.0,14650.0,32900.0,59460.0
9461610386,-410.0,1050.0,320.0,1080.0
9461623858,-130.0,-670.0,920.0,6500.0
9461879311,-150.0,7130.0,17200.0,30980.0
9461890048,-350.0,-10.0,17960.0,67640.0
9462384465,1790.0,2690.0,5180.0,20980.0
9462395439,2430.0,7570.0,14400.0,47280.0
9463169728,70.0,5590.0,8140.0,19960.0
9463191867,730.0,510.0,580.0,300.0
9463192041,690.0,3610.0,9360.0,22020.0
9463194419,50.0,770.0,6900.0,9760.0
9463198995,4030.0,7970.0,18020.0,30420.0
9463437733,-630.0,70.0,280.0,-6340.0
9463462562,-450.0,-670.0,-1540.0,-1900.0
9463716400,150.0,2250.0,5520.0,5600.0
9463723522,2050.0,8570.0,23560.0,36040.0
9463964724,410.0,-610.0,4740.0,460.0
9463977324,150.0,7090.0,13260.0,21640.0
9464482791,-310.0,250.0,-3500.0,-580.0
9465284564,-350.0,-850.0,-2780.0,-3520.0
9465289761,450.0,1230.0,5720.0,18060.0
9465538190,-510.0,230.0,3160.0,12820.0
9465552236,-390.0,2650.0,3720.0,7380.0
9467628907,110.0,-830.0,-1700.0,-4880.0
9467631972,870.0,6490.0,12380.0,31880.0
9468164766,4130.0,16690.0,29960.0,48020.0
9468434766,3250.0,6910.0,13020.0,28740.0
9468960338,-310.0,-630.0,-500.0,2540.0
9469201957,-550.0,-950.0,-1940.0,1920.0
9469220802,9010.0,13110.0,23280.0,50440.0
9470000862,-530.0,1090.0,2760.0,-2680.0
9470008797,1050.0,2610.0,2600.0,4360.0
9470803180,3930.0,10710.0,15780.0,26180.0
9471300302,2470.0,4770.0,9280.0,12620.0
9471303323,70.0,190.0,140.0,5720.0
9471304943,-170.0,690.0,8140.0,8140.0
9472092111,250.0,3130.0,4600.0,3760.0
9472362029,-390.0,2090.0,5920.0,3780.0
9472366513,2890.0,5210.0,10880.0,17140.0
9472610708,5750.0,7690.0,8840.0,18920.0
9473145961,-610.0,-690.0,6100.0,8000.0
9473159376,2590.0,2630.0,2340.0,460.0
9473675153,-310.0,-830.0,-1020.0,6040.0
9474208340,1010.0,5130.0,21700.0,62480.0
9474712262,-70.0,1810.0,5000.0,12520.0
9475765901,3570.0,6890.0,6340.0,4180.0
9475769723,630.0,10250.0,14500.0,28820.0
9475782504,110.0,4150.0,7300.0,19260.0
9476811003,1970.0,4230.0,10160.0,15400.0
9476827790,1730.0,2090.0,3060.0,7580.0
9477095730,1230.0,2610.0,4460.0,11720.0
9477596077,4890.0,16630.0,38220.0,63780.0
9477597959,2170.0,4690.0,20240.0,46480.0
9477599208,4690.0,11890.0,22060.0,42800.0
9477604830,-350.0,4390.0,7020.0,8420.0
9477613931,1990.0,9770.0,6680.0,8140.0
9477856710,6770.0,17170.0,25780.0,35780.0
9477860721,2410.0,5410.0,15020.0,44240.0
9477871024,1690.0,1090.0,2920.0,-2140.0
9478382138,4410.0,3430.0,3100.0,21040.0
9478390139,3010.0,5410.0,8980.0,25060.0
9478399835,1010.0,750.0,2920.0,6320.0
9478653452,-350.0,-1270.0,-3280.0,-5960.0
9478922168,1350.0,10230.0,23820.0,38660.0
9479951218,6590.0,13610.0,32540.0,61120.0
9480480829,-470.0,-1190.0,3120.0,-2920.0
9480744190,-130.0,4490.0,9420.0,9720.0
9481257209,910.0,6710.0,8340.0,12700.0
9481260750,5230.0,32290.0,95920.0,264560.0
9481272302,-590.0,1530.0,3420.0,8600.0
9481287427,-230.0,-770.0,-240.0,3600.0
9482048745,1490.0,7950.0,23880.0,35840.0
9482056291,-410.0,-430.0,-2140.0,-7800.0
9482851656,250.0,5350.0,5420.0,5240.0
9483106682,1790.0,12710.0,25400.0,56160.0
9483882544,2290.0,4630.0,10060.0,25780.0
9483888045,7870.0,23850.0,38780.0,57740.0
9484151270,2450.0,6610.0,13600.0,35440.0
9484940079,5890.0,22510.0,40460.0,82320.0
9484940877,470.0,270.0,5620.0,10680.0
9485200448,1010.0,1590.0,3380.0,5740.0
9485216495,2290.0,1790.0,2340.0,8340.0
9485483553,-530.0,-1170.0,-2040.0,-6580.0
9485725909,1110.0,4390.0,6280.0,7520.0
9485738687,310.0,310.0,-60.0,80.0
9486006326,350.0,770.0,160.0,3280.0
9487026368,-310.0,250.0,18040.0,46760.0
9487034530,-70.0,4050.0,12540.0,46640.0
9488074500,1210.0,5950.0,6020.0,14100.0
9488624078,-170.0,12650.0,9960.0,18120.0
9489128136,3750.0,10690.0,29540.0,50820.0
9490457519,-510.0,-950.0,-1080.0,-5500.0
9490462979,38750.0,116250.0,227440.0,458000.0
9491234198,2770.0,6230.0,8080.0,9740.0
9492006369,-650.0,-670.0,-3800.0,6360.0
9492560530,1330.0,8250.0,11700.0,16100.0
9493589306,2210.0,3830.0,16200.0,32580.0
9493591301,1850.0,3370.0,6380.0,11080.0
9493598266,9290.0,14510.0,31120.0,65700.0
9494113246,-490.0,-1130.0,-1360.0,-680.0
9494393480,2190.0,13130.0,32280.0,59500.0
9494631876,10.0,370.0,-240.0,3440.0
9494648680,-210.0,-750.0,11740.0,22620.0
9494910053,190.0,4890.0,9900.0,16460.0
9495154201,5290.0,9550.0,21320.0,42880.0
9495182653,9130.0,12750.0,13780.0,20680.0
9495955136,150.0,6330.0,8440.0,9940.0
9496199782,-130.0,-1050.0,-1720.0,-2260.0
9497016255,4310.0,12130.0,23180.0,54640.0
9497016337,-1250.0,4030.0,5820.0,5280.0
9497276239,570.0,-310.0,-1100.0,-240.0
9497515676,110.0,490.0,2480.0,11000.0
9497530713,-410.0,-790.0,-260.0,9020.0
9498041551,4290.0,13690.0,19600.0,37880.0
9498590982,6270.0,14950.0,30560.0,48000.0
9498844772,1450.0,6310.0,18120.0,41020.0
9499104391,-110.0,-490.0,-40.0,5820.0
9499115790,1150.0,4630.0,8300.0,14960.0
9500658643,270.0,5730.0,19560.0,28400.0
9500929009,1050.0,2910.0,7020.0,12800.0
9500941086,830.0,3650.0,17640.0,32640.0
9501205430,450.0,1330.0,1520.0,4360.0
9501442231,12430.0,35690.0,65320.0,89440.0
9501726042,2430.0,19430.0,25460.0,46060.0
9501973487,170.0,2090.0,11100.0,17960.0
9502503523,-390.0,-1190.0,-2480.0,-4920.0
9503298743,150.0,390.0,720.0,-5400.0
9503566922,-110.0,3210.0,6300.0,16580.0
9504093207,4570.0,16330.0,32440.0,50520.0
9504356604,2370.0,4530.0,13800.0,22300.0
9505384833,1430.0,6150.0,12740.0,31080.0
9505388760,1830.0,11630.0,34920.0,68000.0
9505398127,1670.0,7250.0,8140.0,13340.0
9506180416,2650.0,7050.0,14180.0,24200.0
9506957890,-410.0,-1210.0,-2860.0,-5620.0
9507211355,-570.0,610.0,14280.0,25260.0
9507236249,7790.0,21290.0,42760.0,40800.0
9507484221,290.0,650.0,9500.0,15080.0
9508268015,-130.0,-630.0,1740.0,460.0
9508269532,3530.0,12570.0,12480.0,7920.0
9508291114,190.0,-250.0,-160.0,2600.0
9509600338,430.0,-390.0,-100.0,-1300.0
9509836156,4630.0,4690.0,7540.0,18380.0
9510890178,-510.0,-1510.0,-2540.0,1080.0
9510893001,2690.0,5530.0,11540.0,27700.0
9511431591,-370.0,-230.0,-260.0,-420.0
9511928631,90.0,-1390.0,-3260.0,-7480.0
9512206414,2590.0,8810.0,15920.0,24580.0
9512216654,430.0,3250.0,11560.0,12740.0
9512459105,-610.0,-1610.0,-5360.0,-9840.0
9512739320,690.0,470.0,440.0,-2420.0
9512997827,1730.0,8390.0,11380.0,15940.0
9513242763,750.0,1590.0,4300.0,5800.0
9513253881,6210.0,5450.0,8920.0,4560.0
9513269164,-150.0,-550.0,1460.0,780.0
9513768446,330.0,5690.0,5800.0,9360.0
9513793726,3130.0,12490.0,8740.0,1240.0
9514042023,670.0,9230.0,16640.0,46180.0
9514551771,810.0,1970.0,5040.0,9520.0
9514565153,-550.0,-1670.0,-4580.0,-7900.0
9515094302,410.0,3790.0,6200.0,16960.0
9515350834,1110.0,3310.0,4300.0,-1840.0
9515615248,-650.0,-1950.0,-3620.0,-7620.0
9516666131,-90.0,8230.0,9280.0,12580.0
9517454216,510.0,810.0,-1680.0,-7620.0
9517713425,130.0,-570.0,-1900.0,14320.0
9517726404,450.0,590.0,12940.0,15380.0
9518228472,290.0,-230.0,-260.0,-5680.0
9518514246,850.0,4730.0,5840.0,11360.0
9519037279,10490.0,21630.0,56860.0,89220.0
9519275332,1330.0,1970.0,1380.0,2260.0
9519531705,170.0,1170.0,7160.0,5420.0
9519535629,270.0,3010.0,10480.0,11440.0
9519557251,3610.0,4090.0,5320.0,4880.0
9520066309,570.0,1330.0,440.0,1140.0
9520578573,1690.0,8430.0,8940.0,17340.0
9520582408,490.0,1310.0,1920.0,10740.0
9520841761,770.0,9550.0,12220.0,15520.0
9521110084,-370.0,-750.0,-2000.0,2540.0
9521370036,2850.0,10090.0,13460.0,41100.0
9521374175,5030.0,17350.0,42940.0,60900.0
9521386915,-510.0,-630.0,-4380.0,-11200.0
