SKU_number,SoldCount,LowNetPrice,Revenue,Cumulative_Revenue,Cumulative_Percentage,ABC_Category
129476,1.0,25.78,25.78,966537.0299999499,94.96006647440733,C
153908,2.0,12.89,25.78,966562.8099999499,94.96259930081513,C
646841,1.0,25.78,25.78,966588.5899999499,94.96513212722294,C
566564,1.0,25.77,25.77,966614.3599999499,94.9676639711535,C
113563,1.0,25.77,25.77,966640.12999995,94.97019581508403,C
2301880,1.0,25.77,25.77,966665.89999995,94.97272765901457,C
880242,2.0,12.88,25.76,966691.65999995,94.97525852046783,C
557388,2.0,12.87,25.74,966717.39999995,94.97778741696655,C
163642,1.0,25.72,25.72,966743.1199999499,94.98031434851073,C
705176,1.0,25.69,25.69,966768.8099999499,94.98283833262309,C
591640,2.0,12.84,25.68,966794.4899999499,94.98536133425817,C
107885,1.0,25.67,25.67,966820.15999995,94.987883353416,C
163977,1.0,25.67,25.67,966845.82999995,94.99040537257382,C
193696,1.0,25.67,25.67,966871.49999995,94.99292739173163,C
55757,2.0,12.83,25.66,966897.1599999501,94.99544842841217,C
587922,1.0,25.59,25.59,966922.74999995,94.99796258775181,C
2646601,1.0,25.59,25.59,966948.33999995,95.00047674709145,C
106875,1.0,25.58,25.58,966973.91999995,95.0029899239538,C
141680,3.0,8.51,25.53,966999.44999995,95.00549818842981,C
660768,1.0,25.48,25.48,967024.92999995,95.00800154051946,C
55534,2.0,12.74,25.48,967050.40999995,95.0105048926091,C
879560,1.0,25.48,25.48,967075.88999995,95.01300824469874,C
130128,1.0,25.48,25.48,967101.3699999499,95.01551159678839,C
639670,1.0,25.48,25.48,967126.8499999499,95.01801494887803,C
183428,1.0,25.46,25.46,967152.3099999499,95.02051633601312,C
867763,1.0,25.44,25.44,967177.7499999498,95.02301575819368,C
537631,3.0,8.47,25.410000000000004,967203.1599999499,95.0255122329424,C
58073,1.0,25.38,25.38,967228.5399999499,95.02800576025933,C
51230,1.0,25.37,25.37,967253.9099999499,95.03049830509897,C
53899,1.0,25.36,25.36,967279.2699999498,95.03298986746135,C
260004,1.0,25.35,25.35,967304.6199999498,95.03548044734646,C
609654,1.0,25.35,25.35,967329.9699999498,95.03797102723156,C
110234,1.0,25.33,25.33,967355.2999999498,95.0404596421621,C
235132,2.0,12.66,25.32,967380.6199999497,95.0429472746154,C
58107,1.0,25.32,25.32,967405.9399999497,95.04543490706868,C
132157,1.0,25.31,25.31,967431.2499999497,95.0479215570447,C
194093,2.0,12.65,25.3,967456.5499999498,95.05040722454345,C
548190,1.0,25.29,25.29,967481.8399999498,95.05289190956492,C
2407425,1.0,25.27,25.27,967507.1099999498,95.05537462963186,C
525515,1.0,25.24,25.24,967532.3499999498,95.05785440226695,C
153985,1.0,25.24,25.24,967557.5899999498,95.06033417490207,C
697656,2.0,12.6,25.2,967582.7899999497,95.06281001762808,C
867200,1.0,25.2,25.2,967607.9899999497,95.0652858603541,C
247667,2.0,12.6,25.2,967633.1899999497,95.06776170308011,C
146187,2.0,12.59,25.18,967658.3699999497,95.0702355808516,C
100807,1.0,25.17,25.17,967683.5399999497,95.0727084761458,C
1982566,1.0,25.15,25.15,967708.6899999498,95.07517940648546,C
141225,1.0,25.15,25.15,967733.8399999498,95.07765033682513,C
53222,2.0,12.56,25.12,967758.9599999498,95.08011831973297,C
55981,1.0,25.11,25.11,967784.0699999498,95.08258532016353,C
199335,1.0,25.07,25.07,967809.1399999497,95.08504839068502,C
51093,1.0,25.06,25.06,967834.1999999498,95.08751047872923,C
875681,1.0,25.04,25.04,967859.2399999498,95.0899706018189,C
618340,1.0,25.02,25.02,967884.2599999498,95.09242875995403,C
3594246,1.0,25.0,25.0,967909.2599999498,95.0948849531346,C
177823,2.0,12.5,25.0,967934.2599999498,95.09734114631517,C
532919,1.0,25.0,25.0,967959.2599999498,95.09979733949575,C
313732,1.0,25.0,25.0,967984.2599999498,95.10225353267633,C
247880,1.0,25.0,25.0,968009.2599999498,95.1047097258569,C
631712,1.0,25.0,25.0,968034.2599999498,95.10716591903748,C
617726,1.0,25.0,25.0,968059.2599999498,95.10962211221806,C
58506,1.0,24.99,24.99,968084.2499999498,95.11207732292137,C
627524,1.0,24.99,24.99,968109.2399999498,95.11453253362467,C
534398,1.0,24.99,24.99,968134.2299999498,95.11698774432796,C
2058690,1.0,24.99,24.99,968159.2199999498,95.11944295503127,C
617353,1.0,24.99,24.99,968184.2099999498,95.12189816573458,C
269382,1.0,24.99,24.99,968209.1999999498,95.12435337643788,C
561387,1.0,24.99,24.99,968234.1899999498,95.12680858714117,C
51889,1.0,24.99,24.99,968259.1799999498,95.12926379784447,C
111149,1.0,24.99,24.99,968284.1699999498,95.13171900854779,C
60777,1.0,24.99,24.99,968309.1599999497,95.1341742192511,C
864774,1.0,24.99,24.99,968334.1499999497,95.13662942995438,C
203968,2.0,12.49,24.98,968359.1299999497,95.13908365818043,C
132670,1.0,24.98,24.98,968384.1099999497,95.14153788640644,C
3624926,1.0,24.98,24.98,968409.0899999497,95.14399211463248,C
53993,1.0,24.98,24.98,968434.0699999497,95.14644634285851,C
448594,1.0,24.98,24.98,968459.0499999496,95.14890057108454,C
200270,2.0,12.49,24.98,968484.0299999496,95.15135479931057,C
142119,1.0,24.98,24.98,968509.0099999496,95.1538090275366,C
2679738,1.0,24.98,24.98,968533.9899999496,95.15626325576262,C
233738,1.0,24.97,24.97,968558.9599999496,95.15871650151139,C
646947,1.0,24.97,24.97,968583.9299999495,95.16116974726015,C
550806,1.0,24.97,24.97,968608.8999999495,95.1636229930089,C
616185,1.0,24.97,24.97,968633.8699999495,95.16607623875765,C
617168,2.0,12.48,24.96,968658.8299999494,95.16852850202913,C
771158,1.0,24.96,24.96,968683.7899999494,95.17098076530063,C
228461,1.0,24.96,24.96,968708.7499999494,95.1734330285721,C
51728,1.0,24.96,24.96,968733.7099999493,95.17588529184358,C
610395,1.0,24.94,24.94,968758.6499999493,95.17833559016053,C
288432,1.0,24.93,24.93,968783.5799999493,95.1807849060002,C
3605771,1.0,24.92,24.92,968808.4999999494,95.18323323936261,C
2027033,1.0,24.9,24.9,968833.3999999494,95.18567960777045,C
290440,1.0,24.9,24.9,968858.2999999494,95.18812597617831,C
53748,1.0,24.89,24.89,968883.1899999494,95.1905713621089,C
555489,1.0,24.88,24.88,968908.0699999494,95.19301576556221,C
557312,1.0,24.88,24.88,968932.9499999494,95.19546016901552,C
50476,1.0,24.88,24.88,968957.8299999494,95.19790457246883,C
428360,1.0,24.87,24.87,968982.6999999494,95.20034799344486,C
52183,1.0,24.86,24.86,969007.5599999494,95.20279043194363,C
497869,2.0,12.43,24.86,969032.4199999494,95.20523287044239,C
50546,5.0,4.97,24.849999999999998,969057.2699999494,95.20767432646389,C
532860,2.0,12.42,24.84,969082.1099999493,95.2101148000081,C
921306,1.0,24.84,24.84,969106.9499999493,95.21255527355231,C
539936,1.0,24.84,24.84,969131.7899999493,95.21499574709654,C
629123,1.0,24.83,24.83,969156.6199999492,95.21743523816349,C
1942347,1.0,24.83,24.83,969181.4499999492,95.21987472923043,C
621993,1.0,24.82,24.82,969206.2699999491,95.2223132378201,C
877973,2.0,12.4,24.8,969231.0699999492,95.22474978145523,C
178671,1.0,24.79,24.79,969255.8599999492,95.2271853426131,C
57232,2.0,12.39,24.78,969280.6399999493,95.22961992129369,C
51616,1.0,24.77,24.77,969305.4099999493,95.232053517497,C
164252,1.0,24.75,24.75,969330.1599999493,95.23448514874578,C
114758,1.0,24.74,24.74,969354.8999999493,95.23691579751727,C
118800,1.0,24.73,24.73,969379.6299999492,95.23934546381149,C
178697,1.0,24.69,24.69,969404.3199999492,95.24177120019662,C
533145,1.0,24.68,24.68,969428.9999999492,95.2441959541045,C
110085,2.0,12.33,24.66,969453.6599999493,95.24661874305782,C
205972,2.0,12.33,24.66,969478.3199999493,95.24904153201113,C
52297,1.0,24.65,24.65,969502.9699999493,95.25146333848718,C
705775,3.0,8.21,24.630000000000003,969527.5999999493,95.25388318000869,C
286434,1.0,24.63,24.63,969552.2299999493,95.2563030215302,C
2170905,1.0,24.6,24.6,969576.8299999493,95.25871991561988,C
142187,1.0,24.59,24.59,969601.4199999493,95.2611358272323,C
54737,1.0,24.53,24.53,969625.9499999493,95.26354584398108,C
50104,2.0,12.25,24.5,969650.4499999493,95.26595291329805,C
153332,1.0,24.5,24.5,969674.9499999493,95.26835998261501,C
557112,1.0,24.49,24.49,969699.4399999493,95.27076606945471,C
288514,1.0,24.49,24.49,969723.9299999493,95.2731721562944,C
144379,1.0,24.45,24.45,969748.3799999492,95.275574313225,C
169938,1.0,24.44,24.44,969772.8199999492,95.27797548767832,C
603515,1.0,24.43,24.43,969797.2499999492,95.28037567965438,C
54584,1.0,24.42,24.42,969821.6699999493,95.28277488915316,C
51722,1.0,24.41,24.41,969846.0799999493,95.28517311617469,C
287631,1.0,24.39,24.39,969870.4699999493,95.28756937824166,C
56373,1.0,24.37,24.37,969894.8399999493,95.28996367535409,C
111082,2.0,12.14,24.28,969919.1199999494,95.29234913017106,C
165278,1.0,24.26,24.26,969943.3799999494,95.2947326200335,C
552470,1.0,24.19,24.19,969967.5699999493,95.29710923255502,C
621333,1.0,24.16,24.16,969991.7299999493,95.29948289764472,C
908989,1.0,24.12,24.12,970015.8499999493,95.30185263282534,C
276204,1.0,24.1,24.1,970039.9499999493,95.30422040305142,C
60720,1.0,24.08,24.08,970064.0299999493,95.30658620832294,C
55206,1.0,24.07,24.07,970088.0999999492,95.30895103111719,C
637246,1.0,24.07,24.07,970112.1699999492,95.31131585391145,C
253845,1.0,24.06,24.06,970136.2299999492,95.31367969422845,C
553831,2.0,12.0,24.0,970160.2299999492,95.3160376396818,C
212575,3.0,8.0,24.0,970184.2299999492,95.31839558513515,C
531776,1.0,24.0,24.0,970208.2299999492,95.3207535305885,C
53643,2.0,12.0,24.0,970232.2299999492,95.32311147604186,C
853634,1.0,23.99,23.99,970256.2199999492,95.32546843901794,C
57134,1.0,23.99,23.99,970280.2099999492,95.32782540199402,C
563623,1.0,23.99,23.99,970304.1999999492,95.3301823649701,C
115517,1.0,23.99,23.99,970328.1899999492,95.33253932794618,C
663585,1.0,23.99,23.99,970352.1799999492,95.33489629092226,C
222282,1.0,23.99,23.99,970376.1699999492,95.33725325389834,C
147600,1.0,23.99,23.99,970400.1599999492,95.33961021687442,C
285630,1.0,23.99,23.99,970424.1499999491,95.3419671798505,C
127494,1.0,23.99,23.99,970448.1399999491,95.34432414282658,C
57656,1.0,23.99,23.99,970472.1299999491,95.34668110580266,C
902383,1.0,23.99,23.99,970496.1199999491,95.34903806877874,C
863939,1.0,23.99,23.99,970520.1099999491,95.35139503175482,C
564102,1.0,23.99,23.99,970544.0999999491,95.3537519947309,C
56516,1.0,23.99,23.99,970568.0899999491,95.35610895770698,C
527991,1.0,23.99,23.99,970592.0799999491,95.35846592068306,C
148336,1.0,23.99,23.99,970616.0699999491,95.36082288365914,C
115714,1.0,23.99,23.99,970640.0599999491,95.36317984663522,C
53810,1.0,23.99,23.99,970664.049999949,95.3655368096113,C
572514,1.0,23.99,23.99,970688.039999949,95.36789377258738,C
108729,1.0,23.99,23.99,970712.029999949,95.37025073556346,C
533510,1.0,23.99,23.99,970736.019999949,95.37260769853954,C
212516,1.0,23.99,23.99,970760.009999949,95.37496466151562,C
533624,1.0,23.99,23.99,970783.999999949,95.3773216244917,C
533630,1.0,23.99,23.99,970807.989999949,95.37967858746778,C
217285,1.0,23.99,23.99,970831.979999949,95.38203555044386,C
1439936,1.0,23.99,23.99,970855.969999949,95.38439251341994,C
58295,1.0,23.99,23.99,970879.959999949,95.38674947639602,C
872066,1.0,23.99,23.99,970903.949999949,95.3891064393721,C
3082381,1.0,23.99,23.99,970927.939999949,95.39146340234818,C
537838,1.0,23.99,23.99,970951.929999949,95.39382036532426,C
111988,1.0,23.99,23.99,970975.9199999489,95.39617732830034,C
2898293,1.0,23.99,23.99,970999.9099999489,95.39853429127642,C
550452,1.0,23.99,23.99,971023.8999999489,95.4008912542525,C
196751,1.0,23.99,23.99,971047.8899999489,95.40324821722858,C
118986,1.0,23.99,23.99,971071.8799999489,95.40560518020466,C
143609,1.0,23.99,23.99,971095.8699999489,95.40796214318074,C
919536,1.0,23.99,23.99,971119.8599999489,95.41031910615682,C
178122,1.0,23.99,23.99,971143.8499999489,95.4126760691329,C
178136,1.0,23.99,23.99,971167.8399999489,95.41503303210898,C
298316,1.0,23.99,23.99,971191.8299999489,95.41738999508506,C
54217,1.0,23.99,23.99,971215.8199999488,95.41974695806114,C
614932,1.0,23.99,23.99,971239.8099999488,95.42210392103722,C
51531,1.0,23.99,23.99,971263.7999999488,95.4244608840133,C
2268438,1.0,23.99,23.99,971287.7899999488,95.42681784698938,C
392611,1.0,23.99,23.99,971311.7799999488,95.42917480996546,C
50133,1.0,23.99,23.99,971335.7699999488,95.43153177294154,C
391034,1.0,23.99,23.99,971359.7599999488,95.43388873591762,C
315459,1.0,23.99,23.99,971383.7499999488,95.4362456988937,C
118277,1.0,23.99,23.99,971407.7399999488,95.43860266186978,C
52190,1.0,23.99,23.99,971431.7299999488,95.44095962484586,C
117899,1.0,23.99,23.99,971455.7199999487,95.44331658782194,C
623342,1.0,23.99,23.99,971479.7099999487,95.44567355079802,C
603424,1.0,23.99,23.99,971503.6999999487,95.4480305137741,C
53077,1.0,23.99,23.99,971527.6899999487,95.45038747675018,C
615761,1.0,23.99,23.99,971551.6799999487,95.45274443972626,C
53113,1.0,23.99,23.99,971575.6699999487,95.45510140270234,C
537822,1.0,23.99,23.99,971599.6599999487,95.45745836567842,C
530120,1.0,23.99,23.99,971623.6499999487,95.4598153286545,C
53226,1.0,23.99,23.99,971647.6399999487,95.46217229163058,C
534585,1.0,23.99,23.99,971671.6299999487,95.46452925460666,C
608914,1.0,23.99,23.99,971695.6199999487,95.46688621758274,C
636197,1.0,23.99,23.99,971719.6099999486,95.46924318055882,C
146869,1.0,23.99,23.99,971743.5999999486,95.4716001435349,C
592235,1.0,23.99,23.99,971767.5899999486,95.47395710651098,C
116247,1.0,23.99,23.99,971791.5799999486,95.47631406948706,C
224707,1.0,23.99,23.99,971815.5699999486,95.47867103246314,C
875205,1.0,23.99,23.99,971839.5599999486,95.48102799543922,C
552539,1.0,23.99,23.99,971863.5499999486,95.4833849584153,C
534111,1.0,23.99,23.99,971887.5399999486,95.48574192139138,C
613848,1.0,23.99,23.99,971911.5299999486,95.48809888436746,C
53450,1.0,23.99,23.99,971935.5199999486,95.49045584734354,C
174013,1.0,23.99,23.99,971959.5099999486,95.49281281031962,C
61191,1.0,23.99,23.99,971983.4999999485,95.4951697732957,C
583995,1.0,23.99,23.99,972007.4899999485,95.49752673627178,C
120657,1.0,23.98,23.98,972031.4699999485,95.49988271677059,C
628013,1.0,23.98,23.98,972055.4499999485,95.50223869726938,C
2619456,2.0,11.99,23.98,972079.4299999485,95.5045946777682,C
51627,1.0,23.98,23.98,972103.4099999485,95.506950658267,C
735040,1.0,23.98,23.98,972127.3899999484,95.5093066387658,C
117519,1.0,23.98,23.98,972151.3699999484,95.51166261926461,C
169655,1.0,23.98,23.98,972175.3499999484,95.51401859976342,C
187975,1.0,23.98,23.98,972199.3299999484,95.51637458026224,C
602441,1.0,23.98,23.98,972223.3099999484,95.51873056076103,C
202189,1.0,23.98,23.98,972247.2899999483,95.52108654125983,C
504224,2.0,11.99,23.98,972271.2699999483,95.52344252175865,C
60546,1.0,23.98,23.98,972295.2499999483,95.52579850225746,C
51347,1.0,23.98,23.98,972319.2299999483,95.52815448275626,C
118378,1.0,23.98,23.98,972343.2099999483,95.53051046325507,C
865591,1.0,23.98,23.98,972367.1899999483,95.53286644375387,C
118744,1.0,23.98,23.98,972391.1699999482,95.53522242425268,C
574801,1.0,23.98,23.98,972415.1499999482,95.53757840475149,C
620746,1.0,23.98,23.98,972439.1299999482,95.53993438525029,C
609735,2.0,11.99,23.98,972463.1099999482,95.54229036574911,C
1436078,2.0,11.99,23.98,972487.0899999482,95.5446463462479,C
167155,1.0,23.98,23.98,972511.0699999481,95.54700232674672,C
177323,2.0,11.99,23.98,972535.0499999481,95.54935830724553,C
288693,2.0,11.99,23.98,972559.0299999481,95.55171428774433,C
51426,1.0,23.98,23.98,972583.0099999481,95.55407026824314,C
147046,1.0,23.98,23.98,972606.9899999481,95.55642624874194,C
55684,1.0,23.98,23.98,972630.969999948,95.55878222924075,C
2261922,1.0,23.98,23.98,972654.949999948,95.56113820973955,C
56471,2.0,11.99,23.98,972678.929999948,95.56349419023836,C
50143,1.0,23.98,23.98,972702.909999948,95.56585017073716,C
532921,1.0,23.98,23.98,972726.889999948,95.56820615123598,C
112295,1.0,23.98,23.98,972750.869999948,95.57056213173479,C
285233,2.0,11.99,23.98,972774.8499999479,95.5729181122336,C
698655,1.0,23.98,23.98,972798.8299999479,95.5752740927324,C
875763,1.0,23.98,23.98,972822.8099999479,95.5776300732312,C
248271,1.0,23.98,23.98,972846.7899999479,95.57998605373001,C
613528,1.0,23.98,23.98,972870.7699999479,95.58234203422882,C
135589,2.0,11.99,23.98,972894.7499999478,95.58469801472762,C
870392,1.0,23.98,23.98,972918.7299999478,95.58705399522644,C
146521,1.0,23.98,23.98,972942.7099999478,95.58940997572523,C
270658,1.0,23.98,23.98,972966.6899999478,95.59176595622405,C
52068,1.0,23.98,23.98,972990.6699999478,95.59412193672286,C
527055,1.0,23.97,23.97,973014.6399999477,95.59647693474439,C
900757,1.0,23.97,23.97,973038.6099999477,95.59883193276592,C
607724,3.0,7.99,23.97,973062.5799999477,95.60118693078745,C
268487,1.0,23.97,23.97,973086.5499999477,95.603541928809,C
630231,1.0,23.97,23.97,973110.5199999476,95.60589692683052,C
920491,1.0,23.97,23.97,973134.4899999476,95.60825192485206,C
142042,3.0,7.99,23.97,973158.4599999476,95.61060692287359,C
145731,1.0,23.97,23.97,973182.4299999475,95.61296192089512,C
51055,3.0,7.99,23.97,973206.3999999475,95.61531691891666,C
161434,1.0,23.97,23.97,973230.3699999475,95.61767191693818,C
225827,3.0,7.99,23.97,973254.3399999475,95.62002691495972,C
830998,1.0,23.97,23.97,973278.3099999474,95.62238191298125,C
642049,1.0,23.97,23.97,973302.2799999474,95.6247369110028,C
255788,2.0,11.98,23.96,973326.2399999474,95.62709092654706,C
60210,2.0,11.98,23.96,973350.1999999473,95.62944494209131,C
120586,1.0,23.96,23.96,973374.1599999473,95.63179895763557,C
748143,2.0,11.98,23.96,973398.1199999473,95.63415297317984,C
270676,2.0,11.98,23.96,973422.0799999472,95.6365069887241,C
57405,2.0,11.98,23.96,973446.0399999472,95.63886100426835,C
54555,4.0,5.99,23.96,973469.9999999471,95.6412150198126,C
544552,1.0,23.96,23.96,973493.9599999471,95.64356903535686,C
52821,2.0,11.98,23.96,973517.9199999471,95.64592305090113,C
300531,1.0,23.96,23.96,973541.879999947,95.6482770664454,C
851644,1.0,23.95,23.95,973565.829999947,95.65063009951238,C
536409,1.0,23.95,23.95,973589.779999947,95.65298313257938,C
163973,1.0,23.95,23.95,973613.7299999469,95.65533616564636,C
252621,1.0,23.94,23.94,973637.6699999468,95.65768821623607,C
416521,1.0,23.94,23.94,973661.6099999468,95.66004026682579,C
544577,1.0,23.94,23.94,973685.5499999467,95.6623923174155,C
676567,1.0,23.94,23.94,973709.4899999467,95.66474436800522,C
245247,1.0,23.94,23.94,973733.4299999466,95.66709641859494,C
244972,1.0,23.94,23.94,973757.3699999466,95.66944846918463,C
291526,1.0,23.94,23.94,973781.3099999465,95.67180051977435,C
377415,1.0,23.94,23.94,973805.2499999464,95.67415257036407,C
142128,1.0,23.94,23.94,973829.1899999464,95.67650462095378,C
120035,1.0,23.94,23.94,973853.1299999463,95.6788566715435,C
550295,1.0,23.94,23.94,973877.0699999463,95.68120872213322,C
918797,1.0,23.94,23.94,973901.0099999462,95.68356077272293,C
640934,1.0,23.94,23.94,973924.9499999462,95.68591282331265,C
251137,2.0,11.97,23.94,973948.8899999461,95.68826487390236,C
53025,1.0,23.94,23.94,973972.829999946,95.69061692449206,C
109507,2.0,11.97,23.94,973996.769999946,95.69296897508178,C
178281,1.0,23.94,23.94,974020.709999946,95.6953210256715,C
51187,2.0,11.97,23.94,974044.6499999459,95.69767307626121,C
607951,1.0,23.94,23.94,974068.5899999458,95.70002512685093,C
178652,1.0,23.94,23.94,974092.5299999458,95.70237717744064,C
878593,1.0,23.94,23.94,974116.4699999457,95.70472922803035,C
555268,1.0,23.94,23.94,974140.4099999457,95.70708127862007,C
115620,1.0,23.94,23.94,974164.3499999456,95.70943332920979,C
2648719,1.0,23.94,23.94,974188.2899999456,95.7117853797995,C
572739,1.0,23.94,23.94,974212.2299999455,95.71413743038921,C
618007,1.0,23.94,23.94,974236.1699999454,95.71648948097892,C
169665,1.0,23.94,23.94,974260.1099999454,95.71884153156864,C
155191,2.0,11.97,23.94,974284.0499999453,95.72119358215836,C
557484,2.0,11.97,23.94,974307.9899999453,95.72354563274807,C
56203,1.0,23.93,23.93,974331.9199999453,95.72589670086053,C
249189,1.0,23.93,23.93,974355.8499999454,95.72824776897298,C
3046269,1.0,23.93,23.93,974379.7799999454,95.73059883708542,C
859191,1.0,23.93,23.93,974403.7099999455,95.73294990519788,C
120688,1.0,23.93,23.93,974427.6399999455,95.73530097331033,C
52379,1.0,23.93,23.93,974451.5699999456,95.73765204142278,C
147201,2.0,11.96,23.92,974475.4899999456,95.74000212705796,C
52285,2.0,11.95,23.9,974499.3899999456,95.7423502477386,C
534716,1.0,23.9,23.9,974523.2899999457,95.74469836841924,C
2369575,1.0,23.9,23.9,974547.1899999457,95.74704648909986,C
245107,1.0,23.89,23.89,974571.0799999457,95.74939362730322,C
2025437,1.0,23.89,23.89,974594.9699999457,95.75174076550658,C
53158,1.0,23.89,23.89,974618.8599999457,95.75408790370994,C
615083,1.0,23.89,23.89,974642.7499999458,95.7564350419133,C
613203,1.0,23.88,23.88,974666.6299999458,95.7587811976394,C
256505,1.0,23.88,23.88,974690.5099999458,95.76112735336547,C
249943,2.0,11.94,23.88,974714.3899999458,95.76347350909155,C
132803,1.0,23.88,23.88,974738.2699999458,95.76581966481766,C
193601,1.0,23.88,23.88,974762.1499999458,95.76816582054374,C
204015,2.0,11.94,23.88,974786.0299999458,95.77051197626983,C
212393,1.0,23.87,23.87,974809.8999999458,95.77285714951863,C
254041,1.0,23.87,23.87,974833.7699999458,95.77520232276746,C
492188,1.0,23.87,23.87,974857.6399999458,95.77754749601627,C
110225,1.0,23.87,23.87,974881.5099999458,95.77989266926508,C
847481,1.0,23.86,23.86,974905.3699999457,95.78223686003662,C
118152,1.0,23.86,23.86,974929.2299999457,95.78458105080816,C
778245,2.0,11.93,23.86,974953.0899999457,95.7869252415797,C
52168,1.0,23.86,23.86,974976.9499999457,95.78926943235125,C
56181,1.0,23.86,23.86,975000.8099999457,95.79161362312279,C
204117,1.0,23.85,23.85,975024.6599999457,95.79395683141705,C
667388,1.0,23.84,23.84,975048.4999999456,95.79629905723404,C
202373,1.0,23.83,23.83,975072.3299999456,95.79864030057377,C
57884,1.0,23.83,23.83,975096.1599999456,95.8009815439135,C
51821,1.0,23.83,23.83,975119.9899999455,95.80332278725321,C
914430,1.0,23.83,23.83,975143.8199999455,95.80566403059294,C
224540,1.0,23.83,23.83,975167.6499999454,95.80800527393265,C
55345,3.0,7.94,23.82,975191.4699999454,95.81034553479509,C
1449383,1.0,23.8,23.8,975215.2699999454,95.81268383070301,C
53178,1.0,23.79,23.79,975239.0599999455,95.81502114413365,C
765598,1.0,23.79,23.79,975262.8499999455,95.81735845756428,C
652270,1.0,23.79,23.79,975286.6399999455,95.81969577099493,C
290941,1.0,23.79,23.79,975310.4299999456,95.82203308442556,C
616034,1.0,23.78,23.78,975334.2099999456,95.82436941537892,C
57178,1.0,23.78,23.78,975357.9899999456,95.8267057463323,C
179150,1.0,23.78,23.78,975381.7699999457,95.82904207728566,C
544532,1.0,23.75,23.75,975405.5199999457,95.83137546080721,C
53240,1.0,23.73,23.73,975429.2499999456,95.83370687937422,C
126549,1.0,23.72,23.72,975452.9699999456,95.83603731546394,C
3014114,1.0,23.69,23.69,975476.6599999456,95.83836480412185,C
169435,1.0,23.68,23.68,975500.3399999456,95.84069131030249,C
55457,1.0,23.67,23.67,975524.0099999456,95.84301683400587,C
191487,1.0,23.62,23.62,975547.6299999456,95.84533744532287,C
58422,1.0,23.61,23.61,975571.2399999456,95.84765707416261,C
146088,1.0,23.59,23.59,975594.8299999456,95.8499747380478,C
132061,2.0,11.79,23.58,975618.4099999456,95.85229141945571,C
609562,1.0,23.57,23.57,975641.9799999455,95.85460711838635,C
623466,1.0,23.57,23.57,975665.5499999454,95.856922817317,C
55188,1.0,23.56,23.56,975689.1099999455,95.85923753377038,C
416615,1.0,23.56,23.56,975712.6699999456,95.86155225022375,C
608603,2.0,11.76,23.52,975736.1899999456,95.86386303676805,C
2257157,1.0,23.51,23.51,975759.6999999456,95.86617284083506,C
52046,1.0,23.51,23.51,975783.2099999456,95.86848264490207,C
118256,1.0,23.49,23.49,975806.6999999456,95.87079048401455,C
288423,1.0,23.49,23.49,975830.1899999456,95.87309832312701,C
529713,1.0,23.49,23.49,975853.6799999456,95.87540616223949,C
290896,1.0,23.49,23.49,975877.1699999456,95.87771400135196,C
563814,1.0,23.49,23.49,975900.6599999456,95.88002184046442,C
533585,1.0,23.49,23.49,975924.1499999455,95.8823296795769,C
534102,1.0,23.49,23.49,975947.6399999455,95.88463751868936,C
146485,1.0,23.48,23.48,975971.1199999455,95.88694437532456,C
51388,1.0,23.48,23.48,975994.5999999455,95.88925123195975,C
533976,1.0,23.48,23.48,976018.0799999455,95.89155808859495,C
530986,1.0,23.48,23.48,976041.5599999455,95.89386494523015,C
146374,1.0,23.48,23.48,976065.0399999454,95.89617180186534,C
633149,1.0,23.47,23.47,976088.5099999454,95.89847767602326,C
56630,2.0,11.73,23.46,976111.9699999454,95.90078256770391,C
289422,1.0,23.44,23.44,976135.4099999453,95.90308549443,C
60721,1.0,23.44,23.44,976158.8499999453,95.90538842115612,C
533312,1.0,23.44,23.44,976182.2899999452,95.90769134788222,C
603406,2.0,11.71,23.42,976205.7099999452,95.90999230965377,C
298003,1.0,23.39,23.39,976229.0999999453,95.91229032399353,C
54664,1.0,23.39,23.39,976252.4899999453,95.91458833833329,C
874972,1.0,23.38,23.38,976275.8699999453,95.91688537019576,C
57961,2.0,11.69,23.38,976299.2499999453,95.91918240205824,C
54484,1.0,23.37,23.37,976322.6199999453,95.92147845144343,C
54865,1.0,23.36,23.36,976345.9799999453,95.92377351835137,C
224736,1.0,23.34,23.34,976369.3199999452,95.92606662030474,C
54828,1.0,23.32,23.32,976392.6399999452,95.92835775730359,C
286448,2.0,11.64,23.28,976415.9199999452,95.93064496439334,C
868581,1.0,23.26,23.26,976439.1799999452,95.93293020652854,C
60572,1.0,23.26,23.26,976462.4399999452,95.93521544866375,C
533370,1.0,23.25,23.25,976485.6899999452,95.9374997083217,C
613656,1.0,23.24,23.24,976508.9299999452,95.93978298550235,C
60575,1.0,23.24,23.24,976532.1699999452,95.94206626268301,C
56173,1.0,23.24,23.24,976555.4099999452,95.94434953986368,C
58493,1.0,23.24,23.24,976578.6499999452,95.94663281704435,C
3822080,1.0,23.24,23.24,976601.8899999452,95.948916094225,C
531710,1.0,23.23,23.23,976625.1199999452,95.95119838892839,C
717304,1.0,23.21,23.21,976648.3299999451,95.95347871867723,C
154338,1.0,23.2,23.2,976671.5299999451,95.9557580659488,C
434728,1.0,23.19,23.19,976694.719999945,95.95803643074309,C
268464,1.0,23.18,23.18,976717.8999999451,95.96031381306014,C
53832,1.0,23.17,23.17,976741.0699999451,95.9625902128999,C
