고객ID,대백-iM뱅크_최근1개월혜택,대백-iM뱅크_최근3개월혜택,대백-iM뱅크_최근6개월혜택,대백-iM뱅크_최근12개월혜택
8456538369,-166.66666666666666,100.0,7000.0,8000.0
8456552051,-166.66666666666666,12000.0,12700.0,18700.0
8456562581,3033.3333333333335,7793.333333333334,25193.333333333332,49753.333333333336
8458116305,2933.3333333333335,7000.0,16100.0,24700.0
8458634422,4833.333333333333,21900.0,29333.333333333332,29000.0
8459160080,-166.66666666666666,1600.0,5600.0,23800.0
8459180452,4633.333333333333,23300.0,24800.0,35400.0
8459422260,2433.3333333333335,6100.0,5600.0,14800.0
8459971427,3833.3333333333335,10700.0,25000.0,49200.0
8460212650,-166.66666666666666,-500.0,-1000.0,-2000.0
8460501302,-166.66666666666666,-500.0,-600.0,400.0
8461265987,23833.333333333332,44500.0,65000.0,111800.0
8461526080,12333.333333333334,31400.0,60800.0,126100.0
8461788123,-166.66666666666666,-500.0,-1000.0,5000.0
8462073173,7300.0,24966.666666666668,55006.666666666664,106973.33333333333
8462315548,4833.333333333333,55966.666666666664,55466.666666666664,54466.666666666664
8462332486,3433.3333333333335,10300.0,36600.0,68400.0
8462586210,3433.3333333333335,7100.0,6600.0,47600.0
8462852350,2533.3333333333335,7600.0,35600.0,46700.0
8463887281,1033.3333333333333,3100.0,8600.0,22000.0
8463894097,7333.333333333333,18000.0,41600.0,79500.0
8463905884,-166.66666666666666,2200.0,1700.0,700.0
8464144817,-166.66666666666666,-500.0,15400.0,28400.0
8464671967,1833.3333333333333,8700.0,18200.0,50200.0
8464672898,-166.66666666666666,9000.0,8500.0,30800.0
8464690514,-166.66666666666666,-500.0,-1000.0,800.0
8465204503,-166.66666666666666,-500.0,6500.0,6500.0
8465215096,3433.3333333333335,10100.0,25600.0,30800.0
8465467328,333.33333333333337,500.0,0.0,2500.0
8465481250,-166.66666666666666,3200.0,4900.0,15800.0
8465998705,1033.3333333333333,7100.0,16200.0,28800.0
8466254948,67933.33333333333,69400.0,71300.0,80300.0
8466505446,633.3333333333334,1500.0,1000.0,0.0
8466513360,7333.333333333333,17200.0,21900.0,64100.0
8467292934,-166.66666666666666,3100.0,10200.0,26800.0
8467293793,-166.66666666666666,1500.0,10200.0,22000.0
8467550596,-166.66666666666666,-500.0,-1000.0,-2000.0
8468344793,6233.333333333333,34800.0,42700.0,78200.0
8468356046,23833.333333333332,23500.0,27500.0,38400.0
8469140580,-166.66666666666666,0.0,1000.0,15000.0
8469404717,-166.66666666666666,1500.0,3000.0,7100.0
8469670368,4433.333333333333,13300.0,33400.0,61600.0
8469670984,3833.3333333333335,6300.0,21400.0,60600.0
8469914039,-166.66666666666666,1900.0,2000.0,3400.0
8469922085,-166.66666666666666,7500.0,7000.0,8000.0
8469928646,1833.3333333333333,14300.0,19000.0,19600.0
8470429836,4233.333333333333,15900.0,31400.0,65600.0
8471490828,7433.333333333333,24300.0,52600.0,106400.0
8471492932,5833.333333333333,5500.0,17000.0,20000.0
8471495865,7033.333333333333,27100.0,43800.0,59600.0
8472527661,1933.3333333333333,12800.0,18900.0,69000.0
8472552589,-166.66666666666666,-500.0,-1000.0,-400.0
8472804098,11033.333333333334,22300.0,42600.0,72720.0
8472805393,-166.66666666666666,-500.0,-1000.0,-2000.0
8473072776,2233.3333333333335,1900.0,8200.0,13600.0
8473605888,11433.333333333334,37100.0,56200.0,175900.0
8473852930,9033.333333333334,17900.0,20600.0,31600.0
8473860109,-166.66666666666666,-500.0,-1000.0,-2000.0
8473868223,16333.333333333334,28800.0,48800.0,110600.0
8474108515,11333.333333333334,22600.0,45900.0,68000.0
8474654015,-166.66666666666666,2000.0,10100.0,11100.0
8475439148,-166.66666666666666,-500.0,0.0,-1000.0
8476476009,15033.333333333334,51500.0,84600.0,204300.0
8476725850,2233.3333333333335,4300.0,3800.0,28400.0
8476733438,5033.333333333333,20300.0,35400.0,65600.0
8476754300,11833.333333333334,30700.0,50600.0,104000.0
8477002373,-166.66666666666666,-500.0,0.0,-1000.0
8477005688,-166.66666666666666,27700.0,69000.0,128300.0
8477013245,-166.66666666666666,-500.0,-1000.0,-2000.0
8477257648,3433.3333333333335,8700.0,23100.0,42100.0
8477800601,2133.3333333333335,12500.0,35100.0,91000.0
8478061473,10633.333333333334,30300.0,67700.0,126800.0
8478299161,-166.66666666666666,-500.0,-1000.0,-2000.0
8478314761,2733.3333333333335,16600.0,21100.0,32200.0
8479094775,3433.3333333333335,16800.0,30600.0,57100.0
8479365383,-166.66666666666666,-200.0,4900.0,5700.0
8479628356,3033.3333333333335,4300.0,11000.0,18000.0
8479632564,8033.333333333333,46600.0,95800.0,157400.0
8480142549,-166.66666666666666,-500.0,-1000.0,-2000.0
8480678565,2833.3333333333335,22500.0,38500.0,58900.0
8480681723,6633.333333333333,18300.0,25800.0,45000.0
8480946132,-166.66666666666666,-500.0,1000.0,0.0
8481463524,133.33333333333334,-200.0,-700.0,-1700.0
8481470227,5433.333333333333,27300.0,53100.0,122900.0
8482519447,3833.3333333333335,11900.0,22200.0,46800.0
8482772972,2233.3333333333335,14300.0,28400.0,35300.0
8483025577,4633.333333333333,20700.0,45200.0,56400.0
8483537234,26633.333333333332,42100.0,68400.0,142000.0
8483546636,-166.66666666666666,500.0,0.0,1400.0
8483548531,5833.333333333333,22400.0,23900.0,31100.0
8483829167,12233.333333333334,150900.0,183900.0,258700.0
8484062721,1833.3333333333333,11900.0,19400.0,31600.0
8484071209,-166.66666666666666,-500.0,-1000.0,-2000.0
8484092921,-166.66666666666666,-500.0,-1000.0,-2000.0
8484344862,1833.3333333333333,9500.0,11000.0,15900.0
8484349623,1433.3333333333333,1100.0,4500.0,3500.0
8484867077,-166.66666666666666,4400.0,5900.0,5700.0
8485120712,3033.3333333333335,9900.0,19800.0,36800.0
8485122593,-166.66666666666666,-500.0,-1000.0,-2000.0
8485127220,1033.3333333333333,1900.0,5000.0,4000.0
8485140003,9433.333333333334,33900.0,59400.0,110000.0
8485377902,-166.66666666666666,0.0,0.0,-500.0
8485899015,6433.333333333333,8900.0,17600.0,29000.0
8485924624,-166.66666666666666,-500.0,-1000.0,-2000.0
8487487864,9333.333333333334,25200.0,46900.0,98300.0
8487737496,4233.333333333333,6300.0,9800.0,15300.0
8488018577,-166.66666666666666,0.0,0.0,4200.0
8488546184,3833.3333333333335,11100.0,25100.0,40600.0
8488781644,7833.333333333333,25500.0,51400.0,79200.0
8488812492,833.3333333333334,5900.0,7000.0,14900.0
8489060688,8233.333333333334,10700.0,17000.0,16000.0
8489840559,1833.3333333333333,1500.0,18500.0,20500.0
8489853059,5033.333333333333,15500.0,28600.0,54800.0
8489857876,12333.333333333334,16000.0,21900.0,60500.0
8490384331,5933.333333333333,8600.0,15500.0,34100.0
8490631354,6633.333333333333,29700.0,63900.0,76500.0
8490886700,4633.333333333333,16800.0,18700.0,21700.0
8491143721,18633.333333333332,32200.0,82133.33333333333,244333.33333333334
8491429651,7433.333333333333,11100.0,19800.0,30000.0
8491929931,2233.3333333333335,1900.0,1400.0,400.0
8491931565,1833.3333333333333,39000.0,61900.0,103000.0
8491932462,9333.333333333334,37400.0,60100.0,84000.0
8492196245,3833.3333333333335,9900.0,19000.0,34400.0
8492456373,3033.3333333333335,16400.0,29800.0,46300.0
8492475304,8533.333333333334,22400.0,44400.0,90800.0
8492718414,13533.333333333334,48500.0,72200.0,136800.0
8492741829,2233.3333333333335,11500.0,26200.0,53400.0
8493257518,-166.66666666666666,1900.0,5800.0,11200.0
8493515282,7433.333333333333,16300.0,83100.0,213800.0
8493772080,18733.333333333332,44000.0,112900.0,153800.0
8494038198,6233.333333333333,11900.0,26400.0,41700.0
8494299281,-166.66666666666666,0.0,2000.0,4000.0
8494310825,-166.66666666666666,-500.0,-1000.0,-2000.0
8494577615,2333.3333333333335,2400.0,6300.0,51800.0
8494821235,1833.3333333333333,5500.0,12200.0,14800.0
8495087660,4333.333333333333,8000.0,69000.0,97500.0
8495608021,3833.3333333333335,5900.0,19800.0,36800.0
8495890998,31033.333333333332,45900.0,67500.0,101300.0
8496143329,-166.66666666666666,-500.0,-1000.0,-2000.0
8496654208,-166.66666666666666,-500.0,20000.0,27700.0
8496658479,2233.3333333333335,1900.0,7400.0,10400.0
8496675985,3833.3333333333335,10700.0,23800.0,44400.0
8496923768,4333.333333333333,18000.0,27400.0,28800.0
8497191767,-166.66666666666666,1900.0,1400.0,400.0
8497704065,4633.333333333333,17900.0,33800.0,84600.0
8497714592,12633.333333333334,38700.0,65800.0,142000.0
8497720745,3833.3333333333335,19100.0,25800.0,42800.0
8498220333,-166.66666666666666,-500.0,-1000.0,-2000.0
8498225545,4633.333333333333,7900.0,21400.0,22800.0
8498227670,1833.3333333333333,12500.0,16000.0,44900.0
8498495536,8833.333333333334,17700.0,20800.0,26600.0
8498509069,-166.66666666666666,9900.0,20200.0,40000.0
8499272755,14633.333333333334,17600.0,47200.0,72800.0
8499529729,9833.333333333334,26700.0,52600.0,101600.0
8499529744,4633.333333333333,13500.0,20400.0,34200.0
8499544819,3833.3333333333335,34800.0,66300.0,97600.0
8499545636,-166.66666666666666,-500.0,0.0,-1000.0
8499791854,-166.66666666666666,-500.0,-1000.0,6000.0
8500058613,-166.66666666666666,-500.0,-1000.0,-2000.0
8500578089,-166.66666666666666,-500.0,-1000.0,-2000.0
8500863833,-166.66666666666666,-500.0,-1000.0,-2000.0
8501100902,-166.66666666666666,-500.0,1100.0,700.0
8501909393,6733.333333333333,29700.0,68700.0,127900.0
8502430578,7833.333333333333,14000.0,18500.0,45900.0
8502438097,6233.333333333333,5900.0,8400.0,19400.0
8502944975,4333.333333333333,8800.0,22700.0,59400.0
8502952347,14033.333333333334,22700.0,22200.0,42000.0
8503206866,-166.66666666666666,31500.0,51000.0,67000.0
8503207149,-166.66666666666666,3500.0,3000.0,2000.0
8503220202,-166.66666666666666,-500.0,-1000.0,-2000.0
8503737648,-166.66666666666666,1000.0,500.0,4500.0
8504269482,7433.333333333333,25100.0,45900.0,88000.0
8504521377,-166.66666666666666,11900.0,23400.0,60800.0
8504771323,3433.3333333333335,4700.0,11000.0,20000.0
8504798476,-166.66666666666666,-500.0,-1000.0,-2000.0
8505039309,7633.333333333333,20800.0,35300.0,73300.0
8505039965,733.3333333333334,6100.0,22700.0,44900.0
8505049294,3833.3333333333335,3800.0,11300.0,24600.0
8505579732,-166.66666666666666,2300.0,3800.0,2800.0
8505831099,-166.66666666666666,1100.0,1100.0,7700.0
8506084304,-166.66666666666666,-500.0,-1000.0,-2000.0
8506106214,-166.66666666666666,1500.0,1000.0,0.0
8506880618,-166.66666666666666,-500.0,0.0,5400.0
8506893960,433.33333333333337,1300.0,2000.0,1600.0
8506897508,-166.66666666666666,-500.0,-1000.0,-2000.0
8507148485,-166.66666666666666,3500.0,3000.0,10000.0
8507417498,11033.333333333334,27500.0,50200.0,83000.0
8507667365,-166.66666666666666,-500.0,3800.0,4800.0
8508206372,8633.333333333334,16300.0,40200.0,57866.66666666667
8508211170,3433.3333333333335,9100.0,16200.0,19000.0
8508441073,1033.3333333333333,5900.0,11800.0,18400.0
8508990513,3833.3333333333335,9500.0,20600.0,38100.0
8509497677,3833.3333333333335,5500.0,11000.0,16000.0
8509518686,7833.333333333333,9500.0,14600.0,49800.0
8509775296,9433.333333333334,27100.0,26600.0,25600.0
8511078473,-166.66666666666666,1900.0,6200.0,21000.0
8512667895,-166.66666666666666,-500.0,6500.0,9900.0
8513430648,5733.333333333333,7400.0,20900.0,114400.0
8514238771,15333.333333333334,34100.0,81900.0,151900.0
8515003246,4833.333333333333,21400.0,64000.0,136566.6666666667
8515016364,-166.66666666666666,3500.0,17000.0,16000.0
8515523260,1833.3333333333333,1500.0,11000.0,28000.0
8515524810,1833.3333333333333,21000.0,27000.0,53600.0
8515545226,18433.333333333332,28100.0,47900.0,64800.0
8516323182,-166.66666666666666,-500.0,4000.0,3000.0
8516584622,4233.333333333333,3900.0,4600.0,18800.0
8516586885,-166.66666666666666,35000.0,42500.0,52200.0
8516592256,-166.66666666666666,-500.0,-1000.0,-2000.0
8517097674,3333.3333333333335,3500.0,3000.0,24000.0
8517379650,333.33333333333337,0.0,0.0,200.0
8518142782,14333.333333333334,47000.0,90100.0,225000.0
8518166962,-166.66666666666666,-500.0,-1000.0,-2000.0
8518670926,-166.66666666666666,17500.0,38000.0,49100.0
8518691181,2333.3333333333335,2000.0,1500.0,7500.0
8518947625,3833.3333333333335,11500.0,30200.0,45200.0
8519193798,-166.66666666666666,-500.0,-1000.0,-2000.0
8519730392,3033.3333333333335,8700.0,17000.0,28800.0
8519732693,-166.66666666666666,-500.0,-1000.0,-2000.0
8520247323,133.33333333333334,-200.0,300.0,8300.0
8520504392,2233.3333333333335,20600.0,39100.0,41300.0
8521031278,-166.66666666666666,-500.0,-1000.0,-2000.0
8521295141,-166.66666666666666,-500.0,-1000.0,1600.0
8521300836,38133.333333333336,58300.0,136900.0,211866.6666666667
8521550183,-166.66666666666666,4300.0,8600.0,17200.0
8521836425,-166.66666666666666,-500.0,-1000.0,-2000.0
8522342799,-166.66666666666666,-500.0,-1000.0,400.0
8522875031,-166.66666666666666,1500.0,14800.0,16600.0
8523664240,-166.66666666666666,-500.0,-1000.0,-2000.0
8523667571,2833.3333333333335,2500.0,2000.0,1000.0
8523669659,-166.66666666666666,-500.0,-1000.0,1200.0
8523920395,3833.3333333333335,11500.0,21000.0,41200.0
8525238135,4133.333333333333,8400.0,69800.0,97100.0
8525242860,-166.66666666666666,23100.0,30200.0,67800.0
8525243998,8133.333333333333,21300.0,46800.0,88700.0
8525491754,32833.333333333336,50100.0,92066.66666666666,192133.33333333334
8525492169,26533.333333333332,29800.0,36700.0,59200.0
8525742095,1833.3333333333333,7500.0,12500.0,12500.0
8525756775,-166.66666666666666,-500.0,-1000.0,-2000.0
8526020391,-166.66666666666666,-500.0,-1000.0,-1500.0
8526288274,-166.66666666666666,-500.0,11800.0,51400.0
8526554731,-166.66666666666666,-500.0,0.0,-1000.0
8527054022,-166.66666666666666,-500.0,0.0,-100.0
8527061733,-166.66666666666666,-500.0,-1000.0,4600.0
8527084316,-166.66666666666666,6000.0,5500.0,4500.0
8527579709,4233.333333333333,72600.0,126800.0,204300.0
8527863795,-166.66666666666666,20000.0,21000.0,26500.0
8528107788,-166.66666666666666,-500.0,-1000.0,-2000.0
8528124286,-166.66666666666666,-500.0,-1000.0,1500.0
8528375043,433.33333333333337,3300.0,8800.0,11800.0
8528645198,11433.333333333334,21700.0,51700.0,84600.0
8528896693,3833.3333333333335,11500.0,21800.0,38400.0
8529151195,-166.66666666666666,2500.0,3100.0,17600.0
8529436779,3833.3333333333335,10700.0,29100.0,60800.0
8529440949,5733.333333333333,20600.0,20100.0,74566.66666666667
8530230092,-166.66666666666666,-500.0,-1000.0,-1700.0
8530749888,-166.66666666666666,-500.0,-500.0,-1500.0
8531521320,4333.333333333333,17000.0,34000.0,70500.0
8531799505,-166.66666666666666,7500.0,24200.0,27200.0
8531801651,2633.3333333333335,5100.0,4600.0,3600.0
8533362711,10233.333333333334,29500.0,60200.0,104400.0
8533626796,-166.66666666666666,-500.0,-1000.0,5000.0
8533874091,2833.3333333333335,2500.0,4000.0,16000.0
8533885365,-166.66666666666666,3700.0,13600.0,20000.0
8534143716,4233.333333333333,3900.0,9400.0,15900.0
8534145604,3833.3333333333335,8700.0,8200.0,21200.0
8534150832,3833.3333333333335,10700.0,19000.0,46400.0
8536773553,-166.66666666666666,28200.0,28500.0,38500.0
8537298841,1633.3333333333333,4900.0,8000.0,7000.0
8537563979,-166.66666666666666,-500.0,-1000.0,500.0
8538620233,12633.333333333334,30300.0,66200.0,147600.0
8538849979,-166.66666666666666,-500.0,0.0,1000.0
8539115205,-166.66666666666666,3000.0,8000.0,15000.0
8539119247,9833.333333333334,52100.0,72400.0,114700.0
8539132365,14833.333333333334,18300.0,22600.0,40800.0
8539638582,-166.66666666666666,500.0,0.0,-1000.0
8539641318,9133.333333333334,31400.0,63000.0,122300.0
8539659371,16633.333333333332,29300.0,55200.0,108900.0
8539668840,3033.3333333333335,8700.0,22200.0,42800.0
8540453690,-166.66666666666666,-500.0,-1000.0,21000.0
8540695561,3833.3333333333335,12500.0,24600.0,54400.0
8540699467,8233.333333333334,15100.0,32600.0,70400.0
8540716406,4633.333333333333,41500.0,61800.0,103800.0
8541477274,3833.3333333333335,18000.0,41400.0,78200.0
8541490848,4233.333333333333,22700.0,42200.0,89600.0
8541492208,333.33333333333337,2200.0,2100.0,17900.0
8542278005,9433.333333333334,28700.0,58200.0,106900.0
8542285096,5033.333333333333,12700.0,28520.0,58520.0
8542287969,5033.333333333333,18700.0,33000.0,34400.0
8542550826,1833.3333333333333,9500.0,21000.0,35600.0
8542783958,-166.66666666666666,-500.0,2300.0,10800.0
8543306211,-166.66666666666666,13000.0,12800.0,23300.0
8543335292,-166.66666666666666,11600.0,86700.0,117800.0
8543836847,1333.3333333333333,11000.0,27000.0,55400.0
8543851942,9833.333333333334,19900.0,31600.0,43400.0
8544381264,9833.333333333334,24300.0,59800.0,122400.0
8544618092,-166.66666666666666,-500.0,3000.0,6000.0
8544621812,-166.66666666666666,3900.0,8900.0,18400.0
8545409046,2333.3333333333335,10400.0,20300.0,41600.0
8545676060,5033.333333333333,16700.0,33400.0,69100.0
8546719846,1833.3333333333333,9100.0,25300.0,44700.0
8546722950,4833.333333333333,12700.0,13700.0,25700.0
8546729117,2633.3333333333335,5900.0,5400.0,4400.0
8546739016,9833.333333333334,35500.0,65800.0,100400.0
8547000747,-166.66666666666666,-500.0,-1000.0,-2000.0
8547238606,1033.3333333333333,2500.0,10900.0,12500.0
8547257906,-166.66666666666666,5100.0,42400.0,57800.0
8547505251,1333.3333333333333,8500.0,8500.0,7500.0
8547772938,3533.3333333333335,23100.0,34000.0,34500.0
8547782456,-166.66666666666666,-500.0,0.0,-1000.0
8548548914,5833.333333333333,13500.0,31000.0,62800.0
8548553530,4233.333333333333,14300.0,15000.0,22400.0
8549339568,3333.3333333333335,13400.0,23300.0,47300.0
8549342801,-166.66666666666666,1500.0,3800.0,10100.0
8549887336,-166.66666666666666,-500.0,-1000.0,-2000.0
8550145733,-166.66666666666666,1500.0,3000.0,6000.0
8550151865,3333.3333333333335,18300.0,32000.0,52900.0
8550386935,-166.66666666666666,-500.0,-1000.0,-2000.0
8550402597,-166.66666666666666,3900.0,12200.0,34800.0
8550412691,733.3333333333334,11200.0,16700.0,35800.0
8550655269,333.33333333333337,8500.0,31500.0,30500.0
8551436584,3833.3333333333335,29000.0,77100.0,114100.0
8552760918,3833.3333333333335,10300.0,12600.0,16800.0
8552765977,333.33333333333337,11500.0,15500.0,22700.0
8553276324,-166.66666666666666,5500.0,6500.0,19000.0
8554057308,-166.66666666666666,-500.0,-100.0,17200.0
8554068841,-166.66666666666666,1500.0,2000.0,3000.0
8554329747,7833.333333333333,21900.0,21400.0,20400.0
8555106659,11166.666666666668,36833.333333333336,81533.33333333333,115366.66666666667
8555364782,-166.66666666666666,-500.0,-1000.0,-2000.0
8555639953,-166.66666666666666,-500.0,10800.0,35200.0
8555652063,-166.66666666666666,96400.0,107400.0,165200.0
8555911001,3333.3333333333335,6000.0,7000.0,30500.0
8556677084,-166.66666666666666,-500.0,-1000.0,-1700.0
8557733692,-166.66666666666666,-500.0,-1000.0,-2000.0
8558776214,-166.66666666666666,-500.0,10600.0,37500.0
8558803816,-166.66666666666666,-500.0,-1000.0,-2000.0
8559050300,-166.66666666666666,-500.0,-1000.0,500.0
8559830000,28233.333333333332,29700.0,31600.0,40400.0
8560902695,-166.66666666666666,3500.0,11000.0,16500.0
8561146327,9833.333333333334,25900.0,54100.0,106300.0
8561160908,-166.66666666666666,11500.0,29400.0,72700.0
8561932150,4633.333333333333,16700.0,38000.0,65900.0
8561948069,5433.333333333333,9100.0,19000.0,27500.0
8562710491,3833.3333333333335,9500.0,9000.0,14000.0
8562990509,6333.333333333333,18000.0,27100.0,74800.0
8563760666,-166.66666666666666,6300.0,9133.333333333334,12433.333333333334
8563765947,-166.66666666666666,7900.0,29000.0,73200.0
8563766626,-166.66666666666666,9500.0,30600.0,40800.0
8564017037,8833.333333333334,14500.0,18000.0,23500.0
8564803090,7833.333333333333,15500.0,23000.0,34000.0
8565346673,-166.66666666666666,-500.0,1500.0,12500.0
8565869959,-166.66666666666666,-500.0,-1000.0,-2000.0
8566118154,-166.66666666666666,5900.0,7800.0,14400.0
8566137380,5033.333333333333,13200.0,19000.0,39100.0
8566663795,-166.66666666666666,-500.0,600.0,7600.0
8566908383,-166.66666666666666,-500.0,600.0,0.0
8568228943,-166.66666666666666,4300.0,3800.0,7600.0
8568242442,1833.3333333333333,1500.0,9000.0,39000.0
8568495827,-166.66666666666666,6700.0,21000.0,26000.0
8568998213,433.33333333333337,700.0,500.0,-200.0
8569542761,5833.333333333333,15500.0,30600.0,72800.0
8569546935,2633.3333333333335,5100.0,4600.0,11200.0
8570327097,11633.333333333334,32300.0,36700.0,107000.0
8570850373,5133.333333333333,7800.0,12300.0,13300.0
8571099741,3433.3333333333335,3400.0,5700.0,5300.0
8571374778,3733.3333333333335,9200.0,32900.0,76100.0
8571626468,11033.333333333334,30700.0,57800.0,125200.0
8571904722,-166.66666666666666,-500.0,33700.0,36200.0
8572406107,3633.3333333333335,30800.0,55100.0,106700.0
8572419947,1833.3333333333333,8000.0,29500.0,57500.0
8572675055,-166.66666666666666,-500.0,-1000.0,-800.0
8572676941,-166.66666666666666,-500.0,-1000.0,-2000.0
8572690848,3833.3333333333335,9100.0,18200.0,40400.0
8573455211,10533.333333333334,26500.0,27200.0,28200.0
8573736319,6133.333333333333,21000.0,32900.0,55700.0
8573978504,-166.66666666666666,1500.0,1000.0,0.0
8574502515,9433.333333333334,25300.0,55600.0,91000.0
8574528819,-166.66666666666666,-500.0,-1000.0,800.0
8574763678,17133.333333333332,39200.0,99100.0,204300.0
8575036008,-166.66666666666666,-500.0,-1000.0,-2000.0
8575304961,-166.66666666666666,1500.0,1000.0,2000.0
8575581117,8433.333333333334,25066.666666666664,39466.666666666664,106066.66666666667
8576105562,10633.333333333334,32800.0,82900.0,110300.0
8577922503,-166.66666666666666,-500.0,-1000.0,-2000.0
8577924002,-166.66666666666666,-500.0,-1000.0,-2000.0
8577931246,4933.333333333333,15600.0,35600.0,67400.0
8577942067,2633.3333333333335,2300.0,5000.0,4000.0
8578198570,3833.3333333333335,4700.0,20200.0,66600.0
8578697278,-166.66666666666666,-500.0,-1000.0,-2000.0
8578719000,2233.3333333333335,9500.0,17000.0,28500.0
8579493278,3833.3333333333335,9500.0,21300.0,27700.0
8579501331,2333.3333333333335,6200.0,14300.0,42100.0
8580014482,2533.3333333333335,12400.0,25600.0,54200.0
8580018193,14033.333333333334,30400.0,49700.0,75000.0
8580038884,-166.66666666666666,-500.0,-1000.0,2000.0
8580281565,-166.66666666666666,-500.0,-1000.0,32000.0
8580546787,14333.333333333334,26400.0,48200.0,85300.0
8581318775,-166.66666666666666,-500.0,600.0,17600.0
8582378658,53833.333333333336,101000.0,125200.0,216500.0
8582643399,6833.333333333333,36100.0,70200.0,120500.0
8582646158,2633.3333333333335,6700.0,11000.0,26000.0
8583182108,-166.66666666666666,-500.0,-1000.0,-1700.0
8584468652,8333.333333333334,29500.0,60900.0,147500.0
8584493192,9433.333333333334,13100.0,17800.0,31200.0
8584742150,5833.333333333333,15100.0,32200.0,56300.0
8585255851,-166.66666666666666,-500.0,10000.0,30000.0
8585268133,4633.333333333333,11500.0,17000.0,16000.0
8585527595,1833.3333333333333,7600.0,29500.0,38100.0
8585782317,433.33333333333337,16600.0,16100.0,23266.666666666668
8586038407,8733.333333333334,23200.0,42700.0,100900.0
8586050076,27633.333333333332,31300.0,30800.0,29800.0
8586846632,6833.333333333333,17700.0,28700.0,58540.0
8587102110,4633.333333333333,14300.0,30600.0,45600.0
8587352094,-166.66666666666666,2000.0,3500.0,26900.0
8587352658,333.33333333333337,4400.0,15400.0,32666.66666666667
8587358156,3833.3333333333335,12700.0,28600.0,58400.0
8587363848,-166.66666666666666,-500.0,700.0,1700.0
8587886438,-166.66666666666666,1500.0,6000.0,5000.0
8587887440,3833.3333333333335,11500.0,23000.0,49900.0
8588671701,-166.66666666666666,-500.0,-1000.0,-2000.0
8588675859,1833.3333333333333,6700.0,10700.0,22700.0
8589445709,-166.66666666666666,5900.0,15400.0,42000.0
8589449584,8433.333333333334,57400.0,104600.0,170100.0
8589470084,-166.66666666666666,-500.0,-1000.0,-2000.0
8589988611,-166.66666666666666,12500.0,18400.0,26900.0
8590260583,1033.3333333333333,1900.0,10800.0,27600.0
8590524649,9033.333333333334,30800.0,65300.0,95200.0
8591030272,21333.333333333332,46000.0,107820.0,224720.0
8592588977,3833.3333333333335,7500.0,11400.0,22800.0
8592611051,-166.66666666666666,-500.0,-600.0,22100.0
8593902053,11633.333333333334,28300.0,51300.0,73500.0
8594183322,7833.333333333333,19100.0,42600.0,70400.0
8594185730,3033.3333333333335,11400.0,20500.0,34300.0
8594188890,7433.333333333333,20500.0,37200.0,69400.0
8594953424,333.33333333333337,2000.0,17500.0,21700.0
8594963174,3433.3333333333335,8500.0,17600.0,39400.0
8595212538,3033.3333333333335,13900.0,19400.0,24400.0
8595240138,2333.3333333333335,5000.0,12500.0,125466.66666666667
8595499055,-166.66666666666666,-500.0,-1000.0,-2000.0
8595740516,5433.333333333333,5100.0,4600.0,25700.0
8595746241,5833.333333333333,11500.0,15000.0,16400.0
8596521938,3833.3333333333335,7500.0,14200.0,33200.0
8596533610,5833.333333333333,9500.0,21400.0,56300.0
8596537057,-166.66666666666666,-500.0,-1000.0,0.0
8596540118,1833.3333333333333,6700.0,8600.0,11100.0
8596544858,8833.333333333334,47800.0,84900.0,153500.0
8596551155,17833.333333333332,23500.0,37000.0,66400.0
8597064048,-166.66666666666666,-500.0,-1000.0,-2000.0
8597598267,4833.333333333333,18500.0,37400.0,76000.0
8598909282,5833.333333333333,28300.0,79300.0,111500.0
8599157332,1033.3333333333333,11500.0,52700.0,58300.0
8599687655,7033.333333333333,21500.0,48200.0,73600.0
8599695239,-166.66666666666666,-500.0,-1000.0,-2000.0
8599696582,-166.66666666666666,-500.0,-1000.0,2000.0
8600224258,333.33333333333337,0.0,2000.0,10000.0
8600737208,11833.333333333334,35633.33333333333,66533.33333333333,128233.33333333333
8601240759,9633.333333333334,42000.0,71100.0,141600.0
8601527523,1833.3333333333333,24600.0,86400.0,103100.0
8601764628,-166.66666666666666,-500.0,-1000.0,4000.0
8602041543,-166.66666666666666,5400.0,4900.0,14600.0
8602292583,733.3333333333334,3400.0,6800.0,12400.0
8602294525,-166.66666666666666,8300.0,19800.0,41600.0
8603350411,7733.333333333333,25000.0,48700.0,86500.0
8603622280,17433.333333333332,44000.0,67000.0,216700.0
8603873584,8333.333333333334,30100.0,81600.0,178533.33333333334
8603878950,7033.333333333333,17900.0,39000.0,98600.0
8604650521,7633.333333333333,20300.0,34200.0,49600.0
8604667620,27433.333333333332,38300.0,69600.0,108200.0
8605697073,-166.66666666666666,4500.0,7500.0,6500.0
8605971962,-166.66666666666666,-500.0,-1000.0,-2000.0
8605978074,-166.66666666666666,-500.0,3000.0,9500.0
8605979076,2633.3333333333335,7300.0,11300.0,11200.0
8605982695,5333.333333333333,35800.0,56800.0,89900.0
8605983523,4833.333333333333,11500.0,20500.0,27300.0
8606502226,21333.333333333332,43200.0,53100.0,83600.0
8607271987,5133.333333333333,11700.0,29800.0,55600.0
8607558602,5833.333333333333,19500.0,35400.0,67200.0
8608330906,5333.333333333333,14000.0,21000.0,34300.0
8608337605,-166.66666666666666,-500.0,-1000.0,-2000.0
8608849232,-166.66666666666666,-500.0,4600.0,36500.0
