고객ID,단디_최근1개월혜택,단디_최근3개월혜택,단디_최근6개월혜택,단디_최근12개월혜택
8572419947,11040.0,22940.0,46410.0,128940.0
8572675055,9710.0,21710.0,44710.0,102980.0
8572676941,-1000.0,1770.0,750.0,-360.0
8572690848,3400.0,9680.0,20020.0,46510.0
8573455211,8990.0,31890.0,45560.0,52600.0
8573736319,14590.0,66220.0,101100.0,186410.0
8573978504,5560.0,17390.0,28010.0,33540.0
8574502515,21000.0,52970.0,100590.0,167120.0
8574528819,4000.0,13000.0,25000.0,54530.0
8574763678,27270.0,65490.0,129290.0,276980.0
8575036008,3530.0,7440.0,14010.0,36020.0
8575304961,6580.0,17160.0,23380.0,59030.0
8575581117,18500.0,51110.0,68330.0,146740.0
8576105562,23880.0,53340.0,115470.0,212920.0
8577922503,2930.0,9090.0,25910.0,43340.0
8577924002,3000.0,8000.0,12500.0,47370.0
8577931246,8060.0,33080.0,61010.0,95890.0
8577942067,-1000.0,106710.0,112980.0,106980.0
8578198570,9830.0,26620.0,57810.0,113870.0
8578697278,4000.0,4400.0,8400.0,19900.0
8578719000,4410.0,33090.0,64560.0,125380.0
8579493278,5000.0,21600.0,43990.0,74090.0
8579501331,14670.0,37820.0,82040.0,177220.0
8580014482,6510.0,18350.0,41000.0,80490.0
8580018193,20770.0,35210.0,71700.0,123000.0
8580038884,3750.0,15970.0,33020.0,51010.0
8580281565,1490.0,1110.0,2480.0,12180.0
8580546787,15590.0,39570.0,65340.0,134490.0
8581318775,-1000.0,0.0,17130.0,37040.0
8582378658,20650.0,39870.0,69650.0,155870.0
8582643399,2000.0,17290.0,41250.0,90620.0
8582646158,1520.0,13170.0,19280.0,54730.0
8583182108,3510.0,20870.0,24140.0,58280.0
8584468652,14720.0,37710.0,82170.0,184650.0
8584493192,4680.0,11120.0,24870.0,41560.0
8584742150,16530.0,34270.0,74230.0,123190.0
8585255851,4500.0,5240.0,39430.0,49650.0
8585268133,13130.0,41930.0,65830.0,77130.0
8585527595,11550.0,40430.0,89640.0,166580.0
8585782317,18600.0,72880.0,115400.0,232830.0
8586038407,10420.0,49730.0,84790.0,154450.0
8586050076,7760.0,5760.0,2760.0,-3240.0
8586846632,14250.0,47570.0,100540.0,201420.0
8587102110,5100.0,18890.0,54680.0,88460.0
8587352094,590.0,8780.0,17450.0,48410.0
8587352658,4000.0,24210.0,67600.0,137760.0
8587358156,7320.0,43670.0,76950.0,125910.0
8587363848,11120.0,25620.0,60960.0,122660.0
8587886438,4650.0,12650.0,21650.0,21650.0
8587887440,2720.0,4710.0,9930.0,31590.0
8588671701,13550.0,16380.0,21840.0,26250.0
8588675859,8500.0,15560.0,17560.0,49650.0
8589445709,2200.0,5150.0,7990.0,13390.0
8589449584,13630.0,54790.0,109010.0,188360.0
8589470084,1840.0,5580.0,12790.0,11280.0
8589988611,8190.0,22560.0,41290.0,81410.0
8590260583,13580.0,23260.0,42410.0,93410.0
8590524649,7730.0,32650.0,74760.0,117320.0
8591030272,38070.0,108230.0,255980.0,521330.0
8592588977,10450.0,17250.0,26250.0,42950.0
8592611051,12420.0,52810.0,76500.0,111350.0
8593902053,9260.0,35220.0,61800.0,106420.0
8594183322,2630.0,13890.0,30140.0,51510.0
8594185730,8630.0,19620.0,24820.0,41500.0
8594188890,1220.0,25490.0,45610.0,78240.0
8594953424,9000.0,34000.0,74450.0,110260.0
8594963174,5570.0,6570.0,16610.0,33220.0
8595212538,2970.0,9360.0,12680.0,26700.0
8595240138,9570.0,31540.0,57460.0,113030.0
8595499055,500.0,2530.0,9660.0,13170.0
8595740516,1280.0,810.0,2810.0,13170.0
8595746241,9800.0,22800.0,46170.0,71790.0
8596521938,3000.0,1000.0,4460.0,38270.0
8596533610,9040.0,13740.0,31930.0,77760.0
8596537057,500.0,3460.0,13540.0,16980.0
8596540118,7020.0,18640.0,31320.0,65860.0
8596544858,4430.0,19410.0,49530.0,100730.0
8596551155,33970.0,72550.0,123650.0,241200.0
8597064048,2640.0,13910.0,36410.0,79160.0
8597598267,19070.0,37050.0,67680.0,122570.0
8598909282,6000.0,46320.0,120040.0,179180.0
8599157332,7350.0,19950.0,32840.0,79590.0
8599687655,14680.0,32910.0,62610.0,105420.0
8599695239,3000.0,11400.0,19530.0,44730.0
8599696582,1000.0,3000.0,4500.0,19660.0
8600224258,6850.0,7430.0,15020.0,62800.0
8600737208,12450.0,67710.0,126180.0,237350.0
8601240759,12000.0,37290.0,66210.0,171280.0
8601527523,1490.0,16770.0,42860.0,87150.0
8601764628,4460.0,14400.0,27990.0,41070.0
8602041543,-500.0,17630.0,21790.0,62310.0
8602292583,1730.0,2530.0,9270.0,25060.0
8602294525,5000.0,18620.0,36860.0,51170.0
8603350411,9290.0,35950.0,64900.0,96410.0
8603622280,44260.0,90090.0,157560.0,330280.0
8603873584,23450.0,44760.0,89470.0,170580.0
8603878950,13910.0,25820.0,63140.0,147470.0
8604650521,9100.0,41000.0,72400.0,113900.0
8604667620,50710.0,60440.0,88530.0,152590.0
8605697073,2220.0,39470.0,65040.0,123460.0
8605971962,6260.0,10230.0,28470.0,47870.0
8605978074,10100.0,28280.0,70570.0,158160.0
8605979076,9730.0,16780.0,37500.0,46400.0
8605982695,15040.0,49420.0,109490.0,190780.0
8605983523,8000.0,16810.0,45440.0,87660.0
8606502226,14100.0,45930.0,78990.0,133640.0
8607271987,11440.0,23740.0,50580.0,93410.0
8607558602,10560.0,21670.0,45230.0,68450.0
8608330906,14000.0,33950.0,63450.0,120130.0
8608337605,860.0,8470.0,5470.0,28100.0
8608849232,16850.0,36570.0,61650.0,128310.0
8608849668,17240.0,45520.0,90980.0,189500.0
8609641243,10200.0,22700.0,51640.0,58140.0
8610153094,5100.0,8100.0,16500.0,37900.0
8610172986,8640.0,23160.0,38260.0,86400.0
8610438955,10040.0,46320.0,92300.0,200730.0
8610938895,15590.0,35830.0,67630.0,110280.0
8610955343,5860.0,10730.0,34430.0,67020.0
8611488549,1500.0,9950.0,27420.0,86160.0
8611744803,8660.0,12730.0,31520.0,70150.0
8612521432,38770.0,109290.0,203380.0,357230.0
8612792044,0.0,3360.0,16160.0,39170.0
8613578644,6600.0,26970.0,51160.0,109830.0
8613840905,12860.0,31180.0,61150.0,109220.0
8615407470,18760.0,55170.0,216010.0,427120.0
8615424865,4500.0,18500.0,44340.0,91750.0
8615679111,8000.0,22100.0,32590.0,71410.0
8615945132,0.0,8640.0,11680.0,39680.0
8616204966,6960.0,20790.0,53180.0,80880.0
8616205610,116430.0,320790.0,670570.0,991850.0
8616474306,5230.0,19170.0,33610.0,38070.0
8616982641,3780.0,7900.0,17730.0,36040.0
8618289866,1000.0,12170.0,11670.0,17670.0
8619334228,600.0,200.0,-2800.0,-8800.0
8619597064,6000.0,8450.0,14580.0,23120.0
8619605458,10670.0,23470.0,59270.0,119310.0
8619860608,5500.0,10110.0,18590.0,33510.0
8619867208,3170.0,7350.0,16790.0,29990.0
8620383270,4630.0,10630.0,21720.0,45190.0
8620400358,2600.0,8100.0,16200.0,32160.0
8621162527,11830.0,36320.0,69430.0,171920.0
8621699587,9080.0,24480.0,50580.0,74580.0
8622222789,8080.0,15790.0,26010.0,235800.0
8622229868,4000.0,9650.0,14200.0,40500.0
8622479473,2750.0,6940.0,37060.0,53120.0
8622492485,13120.0,100480.0,229660.0,471550.0
8623006694,6650.0,29600.0,69110.0,92740.0
8623284305,6880.0,16010.0,99940.0,228770.0
8623525088,16790.0,33670.0,65290.0,111190.0
8623537424,7850.0,39340.0,73570.0,138670.0
8623541359,10820.0,30790.0,70460.0,177480.0
8623803528,1000.0,6520.0,23080.0,21820.0
8624074603,5500.0,20070.0,35160.0,77020.0
8624853592,530.0,1590.0,8960.0,9200.0
8625377314,11940.0,21350.0,35150.0,29150.0
8625913436,4810.0,13760.0,24710.0,30360.0
8626418160,7070.0,16930.0,33930.0,67170.0
8626424076,1000.0,12830.0,57240.0,128210.0
8626425861,18300.0,33110.0,64000.0,115410.0
8626681553,-1000.0,7390.0,4390.0,5360.0
8627205527,6200.0,20200.0,28210.0,22210.0
8627215112,13590.0,32590.0,53590.0,93090.0
8627461632,4000.0,15060.0,33120.0,67620.0
8627726022,710.0,11150.0,12650.0,11750.0
8627979204,1000.0,15880.0,35620.0,125540.0
8627982169,2100.0,11710.0,33200.0,55040.0
8628271428,8730.0,15630.0,86140.0,109290.0
8628777536,6690.0,15220.0,33690.0,74610.0
8629304129,2000.0,16050.0,28110.0,38750.0
8630364270,11580.0,18420.0,36490.0,64360.0
8631668811,1000.0,7740.0,30020.0,99550.0
8632187621,8590.0,20850.0,37810.0,57980.0
8632461630,12500.0,32060.0,79270.0,148170.0
8632968102,14110.0,32620.0,55150.0,92700.0
8632968928,12760.0,35820.0,73140.0,138600.0
8633243414,7770.0,12370.0,23200.0,30140.0
8633494802,0.0,16090.0,25780.0,40980.0
8634302392,1100.0,2800.0,-200.0,130.0
8634797905,9430.0,44190.0,96470.0,166380.0
8634823378,17050.0,34070.0,64410.0,130130.0
8635077559,7030.0,17130.0,39660.0,108350.0
8635340900,4370.0,13260.0,33020.0,74820.0
8635597656,29520.0,88350.0,182600.0,403140.0
8635597891,11380.0,31160.0,85850.0,112810.0
8635853595,13000.0,27000.0,48000.0,91000.0
8636383552,8000.0,19940.0,33110.0,70030.0
8636392525,-1000.0,-3000.0,-6000.0,-10000.0
8636658078,12630.0,60480.0,110820.0,292000.0
8638204279,15370.0,39370.0,85890.0,169010.0
8638223157,32910.0,99190.0,174290.0,307260.0
8638464690,2570.0,10730.0,23590.0,63140.0
8638728289,19650.0,58470.0,117480.0,178480.0
8638734430,12610.0,31080.0,68660.0,125470.0
8638740233,500.0,1500.0,3000.0,6000.0
8638757885,300.0,4650.0,3450.0,5270.0
8638990036,4500.0,13500.0,25500.0,55530.0
8638997048,14910.0,55300.0,98780.0,130580.0
8639251269,11770.0,35610.0,71110.0,165200.0
8639793094,10790.0,23670.0,44220.0,84700.0
8640304118,13810.0,42120.0,80090.0,172870.0
8641087817,3180.0,16670.0,18470.0,12470.0
8641880475,1000.0,500.0,4270.0,10870.0
8642154251,19450.0,41480.0,123740.0,180770.0
8642942010,4870.0,18450.0,35190.0,86590.0
8642952018,1760.0,9420.0,16080.0,27070.0
8643192423,8090.0,26340.0,39010.0,108860.0
8643449240,3620.0,13740.0,25990.0,55730.0
8644243461,15890.0,56920.0,122120.0,189520.0
8644511569,-1000.0,2000.0,830.0,-5170.0
8645034286,2630.0,9560.0,10140.0,23010.0
8645046121,650.0,8650.0,12650.0,6650.0
8646357128,13970.0,40490.0,61720.0,104580.0
8646357813,3160.0,8490.0,15890.0,43960.0
8648166018,10520.0,28110.0,50150.0,84470.0
8648428080,8130.0,31150.0,66220.0,132210.0
8648718459,8100.0,22830.0,44640.0,78090.0
8649222540,12130.0,34340.0,58290.0,104120.0
8649235061,5280.0,20430.0,39100.0,67170.0
8650277440,-1000.0,-3000.0,-6000.0,-12000.0
8650533415,-1000.0,-750.0,4440.0,12180.0
8650543203,1560.0,2140.0,140.0,1620.0
8651058994,7880.0,30250.0,69030.0,125940.0
8651059397,4040.0,16850.0,42580.0,66700.0
8651060153,9890.0,30160.0,67060.0,126600.0
8651066150,10370.0,37870.0,76510.0,151330.0
8651337980,5100.0,13700.0,12700.0,30160.0
8651845414,0.0,0.0,11110.0,23940.0
8652636227,11500.0,26200.0,37100.0,58600.0
8652647480,4740.0,14140.0,38010.0,64840.0
8654217329,-1000.0,-200.0,10050.0,42780.0
8654736940,-1000.0,-2000.0,-1500.0,-1290.0
8656554625,1010.0,780.0,-220.0,-6220.0
8656816840,8480.0,22940.0,61140.0,169220.0
8657878569,4000.0,12000.0,24000.0,48000.0
8658669153,13550.0,25540.0,56410.0,131830.0
8658924224,770.0,4320.0,5100.0,13920.0
8659185872,1820.0,11990.0,20120.0,67220.0
8659446947,530.0,1590.0,-1410.0,-7410.0
8659450392,28790.0,88280.0,151750.0,308540.0
8660236265,3020.0,18720.0,32340.0,46710.0
8660251572,8660.0,25950.0,51900.0,90830.0
8660507153,1640.0,1640.0,11810.0,32690.0
8660509967,13480.0,59240.0,162440.0,286630.0
8660752043,11200.0,46770.0,106900.0,207590.0
8660763371,-1000.0,8240.0,8240.0,12780.0
8661281484,8260.0,21190.0,34410.0,61730.0
8661538775,8770.0,24240.0,57630.0,166760.0
8661553007,2500.0,10500.0,20500.0,40860.0
8661805895,200.0,7990.0,21520.0,37690.0
8662074470,20260.0,86590.0,176870.0,382760.0
8662606244,2500.0,9120.0,32960.0,69750.0
8662875030,9000.0,29000.0,42000.0,84700.0
8663658933,1790.0,8450.0,24740.0,33810.0
8664163165,6140.0,47660.0,87830.0,135060.0
8664163704,3220.0,10650.0,7650.0,35120.0
8664164573,14950.0,34210.0,61020.0,121830.0
8664684750,1000.0,6180.0,14990.0,31310.0
8664953969,10830.0,25370.0,62540.0,108490.0
8664963794,-1000.0,2280.0,7200.0,16080.0
8665213921,12110.0,30690.0,35710.0,47710.0
8665221557,500.0,2500.0,4500.0,8550.0
8666010629,12960.0,16270.0,22440.0,44320.0
8666019772,5110.0,5380.0,22880.0,54130.0
8666529582,9000.0,28800.0,25800.0,19800.0
8666529720,1640.0,6790.0,27520.0,127210.0
8667827128,3360.0,6930.0,5930.0,15780.0
8667855710,8750.0,12120.0,23170.0,44130.0
8667856008,6160.0,12700.0,26140.0,37600.0
8668105767,1100.0,7860.0,13860.0,25890.0
8668116733,6000.0,14300.0,20220.0,36960.0
8668894222,1820.0,8960.0,13960.0,17960.0
8669137940,1400.0,13100.0,16820.0,26800.0
8669397079,23970.0,41560.0,68570.0,119550.0
8669411867,12510.0,40020.0,85960.0,165150.0
8669412783,22400.0,57800.0,109630.0,210440.0
8669415132,6390.0,23100.0,50470.0,73730.0
8669921933,600.0,-400.0,4370.0,11190.0
8669925085,4630.0,14630.0,28190.0,37930.0
8670213799,3110.0,10920.0,16050.0,32360.0
8670453262,6310.0,25810.0,33810.0,57400.0
8670722227,7580.0,22700.0,30770.0,54290.0
8670739548,65750.0,73230.0,96160.0,116970.0
8671234386,5300.0,5900.0,18920.0,28220.0
8671238160,21810.0,115590.0,158630.0,263170.0
8671497280,16810.0,43220.0,55620.0,119220.0
8671508527,0.0,6660.0,22510.0,39140.0
8671526537,10300.0,32590.0,59430.0,90580.0
8672028098,11000.0,22530.0,60560.0,127350.0
8672307651,10720.0,11000.0,37540.0,65500.0
8674119915,7650.0,12150.0,27890.0,53130.0
8674134147,2830.0,10990.0,24850.0,48970.0
8674655007,14490.0,38760.0,87390.0,166690.0
8674660435,-500.0,10500.0,19420.0,21920.0
8674907103,7000.0,13510.0,22510.0,27930.0
8674923153,2000.0,11690.0,25200.0,59510.0
8674926491,1800.0,17920.0,46770.0,86890.0
8675184932,10180.0,14540.0,36050.0,80760.0
8675694895,6950.0,34770.0,50020.0,111490.0
8676480854,6500.0,10820.0,29920.0,55690.0
8676492675,7820.0,22940.0,36020.0,82410.0
8676493421,1000.0,11660.0,30620.0,89390.0
8677291262,9490.0,38750.0,184090.0,252460.0
8677787037,2000.0,6950.0,19980.0,28520.0
8677812428,1000.0,9300.0,31800.0,40800.0
8678854697,-1000.0,-3000.0,-2850.0,-2980.0
8679370144,9360.0,13180.0,19330.0,33800.0
8679382122,15120.0,48410.0,98990.0,181680.0
8679651506,770.0,18770.0,31090.0,55220.0
8679885625,6560.0,12560.0,21540.0,17130.0
8679892496,12700.0,16400.0,24200.0,44500.0
8679904149,-1000.0,2400.0,1050.0,19700.0
8680153441,2500.0,7500.0,27080.0,40220.0
8680946514,2500.0,13270.0,26840.0,40480.0
8680959764,13950.0,21250.0,51360.0,83780.0
8681198174,4000.0,6740.0,15130.0,30550.0
8682509251,42230.0,121990.0,221210.0,408300.0
8683293221,4440.0,9720.0,22080.0,34210.0
8683557150,10890.0,46780.0,104370.0,182540.0
8683571973,31600.0,70080.0,148060.0,335860.0
8684602784,7000.0,23720.0,47680.0,104400.0
8685650155,7030.0,18960.0,58010.0,108600.0
8685932454,1800.0,12570.0,34690.0,57690.0
8686464128,25520.0,96550.0,167220.0,360510.0
8687254971,12000.0,28000.0,53300.0,80400.0
8687500469,4090.0,3710.0,3710.0,5710.0
8687502839,29220.0,85430.0,230950.0,382760.0
8687516623,5590.0,12520.0,9520.0,15970.0
8687762877,12110.0,33010.0,55570.0,117280.0
8687776667,-1000.0,2860.0,8670.0,34860.0
8688027617,13500.0,53070.0,110270.0,117560.0
8688292980,6260.0,19510.0,32510.0,63010.0
8688800695,6490.0,14730.0,69220.0,96390.0
8688810242,9600.0,13550.0,29320.0,52130.0
8688820126,6390.0,12170.0,27560.0,24560.0
8689059924,2800.0,6460.0,9460.0,20500.0
8689589524,1340.0,4030.0,16470.0,55950.0
8689860905,4070.0,10350.0,27880.0,56940.0
8690383887,3800.0,1800.0,-200.0,600.0
8690388850,5440.0,15810.0,36340.0,77400.0
8690648645,4850.0,19890.0,44310.0,98130.0
8690656469,5760.0,31350.0,84690.0,216420.0
8691433627,3770.0,15210.0,31410.0,50980.0
8691449611,12470.0,14370.0,23270.0,59260.0
8691689067,4530.0,6030.0,8530.0,18270.0
8692224780,8790.0,19450.0,50250.0,55230.0
8692481360,3970.0,8570.0,10220.0,17960.0
8693790532,-1000.0,700.0,-1500.0,-7500.0
8693804689,21190.0,56830.0,124730.0,238220.0
8694317085,-700.0,-2700.0,-5700.0,4290.0
8694828595,6760.0,13690.0,13550.0,14040.0
8694854583,18890.0,44460.0,198170.0,276330.0
8695119583,14520.0,38590.0,58740.0,104780.0
8695361378,-1000.0,1950.0,2830.0,-2170.0
8695883962,15590.0,52120.0,104850.0,219500.0
8696417202,500.0,61640.0,75670.0,111360.0
8696425121,55750.0,96190.0,160840.0,354870.0
8696691980,1580.0,9290.0,20020.0,43850.0
8697450335,31850.0,65110.0,85550.0,190750.0
8697462476,1000.0,6500.0,17000.0,34560.0
8697725399,1000.0,26520.0,39700.0,63710.0
8697973097,14500.0,53090.0,77890.0,135250.0
8697979993,-1000.0,-3000.0,2900.0,1900.0
8697987189,19970.0,56240.0,93060.0,154640.0
8698778179,13540.0,26730.0,61860.0,119340.0
8698786127,2130.0,7990.0,32370.0,61750.0
8699285888,-1000.0,11780.0,18460.0,17460.0
8699307494,860.0,4800.0,13050.0,27330.0
8700606936,10090.0,37490.0,70780.0,134610.0
8700857968,11430.0,18670.0,29330.0,38570.0
8700874244,5400.0,20410.0,38610.0,75640.0
8701142580,4000.0,13000.0,19500.0,20000.0
8701643587,7130.0,21670.0,34460.0,28460.0
8702183985,21870.0,56090.0,129470.0,248080.0
8702197392,6890.0,27390.0,37960.0,37360.0
8702435476,300.0,3380.0,9020.0,19540.0
8702706046,19240.0,36970.0,56740.0,129060.0
8703504424,16330.0,29430.0,36600.0,71240.0
8703751189,6750.0,15320.0,31870.0,61390.0
8703760078,8230.0,22180.0,86190.0,121600.0
8704279358,2180.0,5550.0,11300.0,29030.0
8704280243,9780.0,17930.0,47990.0,81970.0
8704280251,18080.0,38180.0,58120.0,96690.0
8704791939,8530.0,18240.0,33660.0,46970.0
8704807334,15870.0,43800.0,74900.0,130040.0
8705317975,1580.0,9880.0,33620.0,96970.0
8705577267,2200.0,13100.0,34020.0,65490.0
8705578534,-1000.0,37890.0,56490.0,118070.0
8705581026,7000.0,16970.0,43680.0,92040.0
8705596644,11520.0,29290.0,57440.0,92630.0
8705604843,23530.0,42230.0,74320.0,134380.0
8706101580,17750.0,35510.0,96610.0,222720.0
8706111299,16370.0,43090.0,76650.0,179470.0
8706368931,9760.0,68310.0,97570.0,184050.0
8706635832,2000.0,13000.0,28710.0,46390.0
8707415160,620.0,4160.0,9270.0,9640.0
8707699424,9300.0,45440.0,106650.0,215610.0
8708999269,16840.0,49250.0,96160.0,179750.0
8709262708,4000.0,15510.0,29510.0,52810.0
8709510718,5470.0,19170.0,50260.0,154380.0
8710052497,-1000.0,720.0,1110.0,30.0
8710307248,6850.0,24420.0,63100.0,100230.0
8710562207,165020.0,173920.0,176920.0,188570.0
8710563091,8380.0,22190.0,54760.0,94730.0
8710584915,10590.0,18590.0,20590.0,83570.0
8711089504,1640.0,6150.0,12990.0,22210.0
8711352878,4000.0,13000.0,25000.0,52000.0
8711357576,4000.0,22000.0,37280.0,65840.0
8711606424,8760.0,27090.0,55100.0,88230.0
8712389751,200.0,5230.0,11180.0,13740.0
8712399346,16940.0,46740.0,83810.0,269420.0
8712929644,10270.0,26580.0,59680.0,135310.0
8713176531,4000.0,16460.0,21790.0,60560.0
8713191568,7190.0,18230.0,32600.0,113560.0
8713201490,8200.0,15400.0,23190.0,31900.0
8713458427,6000.0,27190.0,45020.0,82730.0
8713700844,5520.0,12030.0,27500.0,47510.0
8713729522,14870.0,54290.0,81650.0,176550.0
8714242065,4710.0,20030.0,31530.0,62790.0
8714502248,4000.0,6560.0,5240.0,7340.0
8714780360,770.0,-1230.0,2140.0,1910.0
8715016404,3800.0,16400.0,44200.0,68700.0
8715035295,590.0,5780.0,8790.0,7950.0
8715286344,9000.0,18180.0,36680.0,69180.0
8715559860,0.0,400.0,6710.0,22420.0
8716324551,2180.0,6140.0,22320.0,43170.0
8716331927,20690.0,31180.0,66180.0,150360.0
8716333396,22670.0,49250.0,75990.0,131050.0
8716353634,800.0,6800.0,12420.0,35170.0
8716874480,3000.0,8800.0,13390.0,32240.0
8717392221,13000.0,19560.0,48720.0,90920.0
8718181296,16960.0,33820.0,46010.0,84600.0
8718420683,4000.0,12000.0,19000.0,28000.0
8718438524,11600.0,36230.0,60200.0,123720.0
8718688367,4000.0,15300.0,23500.0,17500.0
8718948357,4680.0,29790.0,58390.0,101180.0
8718966883,3180.0,6800.0,25290.0,83630.0
8719744776,5680.0,14660.0,37300.0,73170.0
8719754265,0.0,-500.0,2540.0,21650.0
8720019891,3130.0,5960.0,13290.0,23500.0
8720278140,2500.0,8700.0,19100.0,25970.0
8720545919,1250.0,6890.0,12700.0,22470.0
8721578393,1520.0,5720.0,13550.0,31470.0
8721829530,1730.0,8120.0,20380.0,44680.0
8722875977,500.0,8960.0,15380.0,25450.0
8722889631,5660.0,17040.0,33850.0,83690.0
8722890477,8110.0,24940.0,55460.0,99220.0
8723158786,14260.0,46390.0,90880.0,167840.0
8723401629,3750.0,7870.0,4870.0,2650.0
8723683179,980.0,2030.0,19010.0,50890.0
8723946553,3630.0,7250.0,15340.0,22290.0
8724455867,5680.0,11680.0,15180.0,36280.0
8724479418,6000.0,16570.0,21070.0,34680.0
8724987213,1300.0,10900.0,17490.0,11490.0
8724997529,6130.0,25170.0,39470.0,70860.0
8725782936,6000.0,30780.0,82200.0,143240.0
8726035231,4190.0,9870.0,21870.0,25710.0
8726837185,-1000.0,2500.0,2350.0,13070.0
8727340834,3000.0,18030.0,47980.0,71360.0
8727606880,3340.0,9820.0,33600.0,88400.0
8727861313,2780.0,2780.0,12080.0,30810.0
8728379886,2000.0,12210.0,27670.0,46920.0
8728647428,8750.0,22540.0,32780.0,67740.0
8729437404,2000.0,9670.0,58040.0,60040.0
8731011286,10720.0,14880.0,32770.0,48290.0
8731032729,0.0,13580.0,18340.0,52940.0
8731288417,7580.0,18130.0,43730.0,66410.0
8731296280,8180.0,23970.0,159060.0,222780.0
8731540704,1500.0,1500.0,5320.0,-180.0
8732064678,16110.0,38920.0,76640.0,190470.0
8732597147,7250.0,21050.0,59600.0,103340.0
8733644841,15080.0,49640.0,93010.0,162050.0
8733652349,1100.0,8980.0,18960.0,25520.0
8733894026,-1000.0,4000.0,16540.0,36040.0
8733914413,1950.0,7950.0,21270.0,56150.0
8734148509,4070.0,21720.0,57660.0,86580.0
8734432178,14650.0,36800.0,73820.0,145730.0
8734441021,3370.0,8660.0,26200.0,27270.0
8735458531,15090.0,52940.0,93280.0,161050.0
8735459137,4000.0,12000.0,28600.0,48260.0
8735462666,2940.0,12970.0,36090.0,63610.0
8735992802,33660.0,94080.0,247920.0,505230.0
8737316565,-1000.0,3650.0,11650.0,30820.0
8737843204,-1000.0,1560.0,10040.0,15290.0
8738101421,15940.0,68640.0,150580.0,261220.0
8738631648,18520.0,39490.0,94770.0,230610.0
8738632425,20880.0,33210.0,72910.0,162640.0
8738891248,24000.0,86250.0,149680.0,255580.0
8739654514,4000.0,12000.0,19500.0,43500.0
8739658131,13310.0,35340.0,56110.0,91870.0
8739927546,4000.0,13000.0,27000.0,36500.0
8740466888,2960.0,10980.0,20070.0,34410.0
8740981275,17160.0,22160.0,31310.0,110710.0
8740991711,1000.0,6570.0,11160.0,12660.0
8741752693,2360.0,8070.0,20840.0,38700.0
8741771129,13490.0,35950.0,53480.0,87680.0
8741776768,20980.0,38130.0,66560.0,226830.0
8742026564,13120.0,33930.0,60760.0,94660.0
8742041406,12430.0,26430.0,59370.0,98520.0
8742274073,980.0,1900.0,3490.0,13500.0
8743077560,1430.0,5880.0,7500.0,10150.0
8743091151,10160.0,20160.0,40630.0,76340.0
8743322582,7520.0,16010.0,14010.0,28440.0
8744662031,1000.0,6090.0,23200.0,59510.0
8745449903,4000.0,8860.0,6360.0,360.0
8745964461,860.0,8160.0,5160.0,2400.0
8746476252,4880.0,10870.0,20860.0,19860.0
8746744613,5940.0,16970.0,37100.0,64240.0
8746748243,4000.0,7960.0,33100.0,72270.0
8746756409,4350.0,16100.0,68160.0,133270.0
8746761842,2000.0,18800.0,24000.0,22200.0
8747264725,12530.0,84520.0,174890.0,277220.0
8747530526,6250.0,14540.0,28830.0,65950.0
8747530815,-1000.0,9930.0,11250.0,15120.0
8747797303,5000.0,23000.0,35500.0,47690.0
8749090488,7240.0,6740.0,3740.0,980.0
8749115099,590.0,9620.0,14060.0,42880.0
8749375860,12640.0,35040.0,65290.0,135810.0
8750422915,4600.0,2600.0,8300.0,21910.0
8750956281,2310.0,8650.0,40240.0,74810.0
8751448914,13200.0,31100.0,66160.0,98360.0
8751737478,1720.0,720.0,1680.0,9670.0
8752505508,-300.0,-2300.0,-960.0,3490.0
8752513764,3000.0,18060.0,55560.0,102540.0
8752515662,24440.0,67170.0,137310.0,265570.0
8753549625,6140.0,12500.0,33470.0,66800.0
8753814654,14420.0,28980.0,81830.0,239960.0
8755140227,3700.0,4340.0,11230.0,38820.0
8755148848,12630.0,26120.0,60800.0,113330.0
8755380268,12480.0,20400.0,25220.0,31980.0
8755644470,8700.0,24640.0,30040.0,43890.0
8756179407,7500.0,18100.0,32660.0,65920.0
8756184574,6080.0,19200.0,22640.0,114280.0
8756711876,1120.0,2920.0,5000.0,14500.0
8756722406,770.0,16080.0,40460.0,49850.0
8757218623,5540.0,12600.0,24130.0,27410.0
8757235280,4130.0,26460.0,39080.0,42970.0
8758543150,10330.0,27480.0,65310.0,107450.0
8758809634,2500.0,10700.0,30990.0,50400.0
8759069259,43610.0,57510.0,127460.0,121460.0
8759579537,1400.0,9400.0,29320.0,65390.0
8759851877,-1000.0,-1440.0,1240.0,2910.0
8760106006,6280.0,35040.0,54990.0,120040.0
8760373353,13980.0,35600.0,40100.0,98540.0
8760375080,33390.0,100240.0,181380.0,323550.0
8760381792,13740.0,61150.0,124040.0,213890.0
8761174156,2180.0,180.0,-2820.0,-5820.0
8761424978,500.0,7820.0,12920.0,21520.0
8761673126,14000.0,55400.0,115080.0,209780.0
8762472957,10490.0,48710.0,75590.0,157320.0
8762723358,10560.0,24420.0,41160.0,92510.0
8763522216,6970.0,25070.0,52650.0,113330.0
8763540017,3620.0,10680.0,31920.0,105850.0
8763794400,500.0,500.0,3270.0,8250.0
8764586529,3680.0,4080.0,6240.0,11200.0
8764845555,1760.0,12170.0,25030.0,59230.0
8764845911,2060.0,22560.0,50770.0,92610.0
8765633928,15590.0,36090.0,79790.0,135240.0
8766142122,4880.0,13540.0,49270.0,78290.0
