고객ID,iM_Pet_Love_최근1개월혜택,iM_Pet_Love_최근3개월혜택,iM_Pet_Love_최근6개월혜택,iM_Pet_Love_최근12개월혜택
8555106659,6333.333333333333,11000.0,26000.0,27500.0
8555364782,-166.66666666666666,8500.0,8000.0,7000.0
8555639953,-166.66666666666666,-500.0,-1000.0,500.0
8555652063,7333.333333333333,9500.0,36000.0,85000.0
8555911001,-166.66666666666666,-500.0,-1000.0,3500.0
8556677084,-166.66666666666666,-500.0,500.0,-500.0
8557733692,3333.3333333333335,22500.0,30000.0,43000.0
8558776214,2833.3333333333335,8100.0,20100.0,64000.0
8558803816,-166.66666666666666,-500.0,-1000.0,4000.0
8559050300,-166.66666666666666,-500.0,-1000.0,-2000.0
8559830000,-166.66666666666666,-500.0,5180.0,7680.0
8560902695,2333.3333333333335,11500.0,26000.0,33000.0
8561146327,-166.66666666666666,-500.0,-1000.0,14000.0
8561160908,-166.66666666666666,-500.0,1000.0,1500.0
8561932150,-166.66666666666666,1500.0,4000.0,5000.0
8561948069,1633.3333333333333,7800.0,18180.0,37450.47619047619
8562710491,-166.66666666666666,-500.0,-1000.0,-2000.0
8562990509,2333.3333333333335,9000.0,10000.0,20500.0
8563760666,-166.66666666666666,5000.0,4500.0,5000.0
8563765947,3333.3333333333335,3000.0,3500.0,18500.0
8563766626,-166.66666666666666,-500.0,3500.0,2500.0
8564017037,333.33333333333337,9000.0,12500.0,20500.0
8564803090,-166.66666666666666,-500.0,-1000.0,-2000.0
8565346673,2833.3333333333335,3000.0,3000.0,15000.0
8565869959,-166.66666666666666,-500.0,-1000.0,-2000.0
8566118154,-166.66666666666666,-500.0,-1000.0,-2000.0
8566137380,-166.66666666666666,-500.0,-1000.0,7500.0
8566663795,-166.66666666666666,-500.0,-1000.0,-2000.0
8566908383,-166.66666666666666,-500.0,6500.0,6000.0
8568228943,-166.66666666666666,-500.0,-1000.0,0.0
8568242442,-166.66666666666666,500.0,0.0,8000.0
8568495827,2333.3333333333335,5500.0,8500.0,7500.0
8568998213,333.33333333333337,0.0,5500.0,4500.0
8569542761,-166.66666666666666,6000.0,22000.0,21000.0
8569546935,-166.66666666666666,500.0,0.0,-1000.0
8570327097,-166.66666666666666,-500.0,3500.0,9000.0
8570850373,2833.3333333333335,2500.0,5000.0,7000.0
8571099741,2833.3333333333335,4000.0,3500.0,42500.0
8571374778,1433.3333333333333,5985.714285714286,12365.714285714286,11365.714285714286
8571626468,-166.66666666666666,-500.0,5000.0,14000.0
8571904722,-166.66666666666666,11500.0,15000.0,16500.0
8572406107,333.33333333333337,1000.0,12500.0,55500.0
8572419947,-166.66666666666666,-500.0,-500.0,18500.0
8572675055,2633.3333333333335,7133.333333333334,12873.333333333334,38346.66666666667
8572676941,-166.66666666666666,-500.0,-1000.0,-2000.0
8572690848,-166.66666666666666,-500.0,-1000.0,-2000.0
8573455211,-166.66666666666666,-500.0,2500.0,1500.0
8573736319,15333.333333333334,39000.0,41500.0,57500.0
8573978504,-166.66666666666666,-500.0,-1000.0,-2000.0
8574502515,-166.66666666666666,-500.0,4000.0,3000.0
8574528819,18833.333333333332,41400.0,81400.0,173400.0
8574763678,5333.333333333333,12500.0,29000.0,70500.0
8575036008,-166.66666666666666,-500.0,-1000.0,1500.0
8575304961,-166.66666666666666,2500.0,2000.0,7000.0
8575581117,25333.333333333332,36500.0,42000.0,57000.0
8576105562,3333.3333333333335,3000.0,18500.0,30000.0
8577922503,-166.66666666666666,-500.0,-1000.0,-1500.0
8577924002,-166.66666666666666,-500.0,500.0,3000.0
8577931246,833.3333333333334,7000.0,6500.0,7500.0
8577942067,-166.66666666666666,500.0,2000.0,1000.0
8578198570,2833.3333333333335,2500.0,5000.0,7000.0
8578697278,6333.333333333333,6000.0,6500.0,11000.0
8578719000,1333.3333333333333,9000.0,14720.0,27720.0
8579493278,13833.333333333334,30000.0,51000.0,53000.0
8579501331,5333.333333333333,8000.0,12000.0,18500.0
8580014482,-166.66666666666666,-500.0,36500.0,47500.0
8580018193,8833.333333333334,8500.0,8000.0,7500.0
8580038884,-166.66666666666666,1500.0,1000.0,0.0
8580281565,-166.66666666666666,-500.0,-1000.0,1000.0
8580546787,9833.333333333334,15133.333333333334,36566.66666666667,78833.33333333333
8581318775,-166.66666666666666,-500.0,3500.0,2500.0
8582378658,-166.66666666666666,1000.0,17500.0,19000.0
8582643399,-166.66666666666666,12000.0,40500.0,125000.0
8582646158,6833.333333333333,16500.0,23000.0,53000.0
8583182108,-166.66666666666666,-500.0,-1000.0,3000.0
8584468652,-166.66666666666666,500.0,6000.0,14000.0
8584493192,-166.66666666666666,-500.0,4500.0,3500.0
8584742150,-166.66666666666666,-500.0,-1000.0,-2000.0
8585255851,1333.3333333333333,1000.0,13500.0,12500.0
8585268133,-166.66666666666666,-500.0,-1000.0,3000.0
8585527595,-166.66666666666666,-500.0,-1000.0,-1500.0
8585782317,5833.333333333333,22000.0,37000.0,61900.0
8586038407,7833.333333333333,21500.0,23500.0,22500.0
8586050076,-166.66666666666666,-500.0,-1000.0,-2000.0
8586846632,-166.66666666666666,-500.0,4000.0,3000.0
8587102110,2333.3333333333335,5000.0,18000.0,20500.0
8587352094,-166.66666666666666,-500.0,500.0,0.0
8587352658,-166.66666666666666,8500.0,23500.0,31000.0
8587358156,-166.66666666666666,-500.0,-1000.0,2500.0
8587363848,3333.3333333333335,12000.0,23633.333333333336,67133.33333333334
8587886438,-166.66666666666666,-500.0,-1000.0,-2000.0
8587887440,8333.333333333334,17500.0,34000.0,63000.0
8588671701,-166.66666666666666,-500.0,-1000.0,-2000.0
8588675859,1333.3333333333333,1500.0,1500.0,24500.0
8589445709,-166.66666666666666,-500.0,-1000.0,-2000.0
8589449584,-166.66666666666666,500.0,3500.0,2500.0
8589470084,10333.333333333334,20000.0,20500.0,20500.0
8589988611,833.3333333333334,2300.0,10300.0,33200.0
8590260583,1333.3333333333333,1000.0,500.0,500.0
8590524649,-166.66666666666666,-500.0,13000.0,12000.0
8591030272,2833.3333333333335,2500.0,13500.0,20500.0
8592588977,4833.333333333333,7000.0,6500.0,5500.0
8592611051,-166.66666666666666,-500.0,-1000.0,-2000.0
8593902053,10333.333333333334,17000.0,34120.0,82120.0
8594183322,-166.66666666666666,500.0,0.0,8000.0
8594185730,-166.66666666666666,-500.0,7500.0,6500.0
8594188890,-166.66666666666666,2500.0,2000.0,12000.0
8594953424,3333.3333333333335,8000.0,7500.0,9500.0
8594963174,-166.66666666666666,-500.0,0.0,1000.0
8595212538,-166.66666666666666,-500.0,2000.0,11000.0
8595240138,1333.3333333333333,11200.0,22600.0,167480.0
8595499055,333.33333333333337,500.0,0.0,500.0
8595740516,-166.66666666666666,-500.0,-1000.0,-2000.0
8595746241,6333.333333333333,6000.0,5500.0,4500.0
8596521938,3833.3333333333335,3500.0,3500.0,29000.0
8596533610,-166.66666666666666,-500.0,2500.0,3000.0
8596537057,-166.66666666666666,-500.0,-1000.0,-2000.0
8596540118,5333.333333333333,12500.0,13500.0,28000.0
8596544858,-166.66666666666666,-500.0,9500.0,20500.0
8596551155,7833.333333333333,13500.0,16500.0,67000.0
8597064048,-166.66666666666666,-500.0,2000.0,9500.0
8597598267,-166.66666666666666,-500.0,-1000.0,-2000.0
8598909282,-166.66666666666666,2500.0,15000.0,14000.0
8599157332,-166.66666666666666,5100.0,7600.0,40600.0
8599687655,-166.66666666666666,-500.0,1000.0,0.0
8599695239,-166.66666666666666,-500.0,-1000.0,-2000.0
8599696582,-166.66666666666666,-500.0,-500.0,-1500.0
8600224258,4333.333333333333,4000.0,4500.0,14000.0
8600737208,6833.333333333333,9000.0,33500.0,62500.0
8601240759,4333.333333333333,24500.0,36500.0,54500.0
8601527523,-166.66666666666666,9500.0,46000.0,93000.0
8601764628,-166.66666666666666,-500.0,-1000.0,-2000.0
8602041543,333.33333333333337,4000.0,3500.0,3000.0
8602292583,-166.66666666666666,-500.0,-1000.0,-2000.0
8602294525,-166.66666666666666,-500.0,-1000.0,-2000.0
8603350411,-166.66666666666666,1500.0,6500.0,8500.0
8603622280,2833.3333333333335,14000.0,29000.0,54500.0
8603873584,4333.333333333333,7000.0,6500.0,8500.0
8603878950,833.3333333333334,2000.0,11500.0,27500.0
8604650521,2333.3333333333335,10000.0,26000.0,43000.0
8604667620,7333.333333333333,15500.0,40000.0,94000.0
8605697073,833.3333333333334,23000.0,42000.0,85000.0
8605971962,3333.3333333333335,3000.0,9500.0,9500.0
8605978074,3333.3333333333335,8066.666666666668,18566.666666666664,26566.666666666668
8605979076,4333.333333333333,4000.0,11500.0,14500.0
8605982695,333.33333333333337,7500.0,14000.0,21000.0
8605983523,3333.3333333333335,10500.0,34500.0,49500.0
8606502226,-166.66666666666666,-500.0,-1000.0,-1000.0
8607271987,-166.66666666666666,3000.0,26000.0,44500.0
8607558602,3833.3333333333335,3500.0,7500.0,9000.0
8608330906,833.3333333333334,6500.0,14000.0,23500.0
8608337605,-166.66666666666666,-500.0,-1000.0,-2000.0
8608849232,5833.333333333333,20500.0,23000.0,71500.0
8608849668,2333.3333333333335,17500.0,36500.0,101700.0
8609641243,-166.66666666666666,5500.0,11000.0,13500.0
8610153094,333.33333333333337,5000.0,7000.0,20500.0
8610172986,11833.333333333334,29500.0,40500.0,90933.33333333333
8610438955,-166.66666666666666,8000.0,18000.0,36500.0
8610938895,3033.3333333333335,10733.333333333332,20533.333333333332,40566.66666666667
8610955343,12833.333333333334,12500.0,21000.0,33000.0
8611488549,2333.3333333333335,4500.0,4000.0,25500.0
8611744803,1333.3333333333333,3000.0,6500.0,13000.0
8612521432,10333.333333333334,38500.0,69200.0,103633.33333333333
8612792044,-166.66666666666666,0.0,2500.0,5000.0
8613578644,-166.66666666666666,-500.0,2000.0,1000.0
8613840905,7833.333333333333,18000.0,29500.0,64500.0
8615407470,10833.333333333334,16500.0,55500.0,66500.0
8615424865,3833.3333333333335,33800.0,90800.0,176300.0
8615679111,-166.66666666666666,0.0,-500.0,4500.0
8615945132,-166.66666666666666,2000.0,2000.0,13900.0
8616204966,-166.66666666666666,-500.0,-1000.0,-2000.0
8616205610,5333.333333333333,25000.0,34500.0,33500.0
8616474306,-166.66666666666666,0.0,-500.0,-1000.0
8616982641,-166.66666666666666,-500.0,-1000.0,-2000.0
8618289866,1833.3333333333333,9000.0,9500.0,8500.0
8619334228,-166.66666666666666,-500.0,-1000.0,-2000.0
8619597064,-166.66666666666666,0.0,-500.0,-1500.0
8619605458,-166.66666666666666,-500.0,-1000.0,6500.0
8619860608,4833.333333333333,8500.0,14500.0,24500.0
8619867208,-166.66666666666666,-500.0,-1000.0,-2000.0
8620383270,333.33333333333337,4500.0,8000.0,11500.0
8620400358,-166.66666666666666,-500.0,-1000.0,-2000.0
8621162527,5833.333333333333,7000.0,12000.0,203000.0
8621699587,17833.333333333332,44500.0,85000.0,95500.0
8622222789,-166.66666666666666,-500.0,8000.0,7000.0
8622229868,9333.333333333334,21500.0,21000.0,50000.0
8622479473,-166.66666666666666,-500.0,14500.0,13500.0
8622492485,-166.66666666666666,-500.0,-1000.0,26000.0
8623006694,-166.66666666666666,-500.0,-1000.0,-2000.0
8623284305,5833.333333333333,12500.0,83500.0,134500.0
8623525088,19833.333333333332,27500.0,38500.0,66000.0
8623537424,6833.333333333333,11500.0,18500.0,28500.0
8623541359,10333.333333333334,12000.0,29000.0,78700.0
8623803528,-166.66666666666666,-500.0,3500.0,2500.0
8624074603,6833.333333333333,8000.0,7500.0,33000.0
8624853592,-166.66666666666666,-500.0,-1000.0,-2000.0
8625377314,-166.66666666666666,-500.0,-1000.0,-2000.0
8625913436,-166.66666666666666,-500.0,-1000.0,-2000.0
8626418160,5333.333333333333,12000.0,29500.0,60200.0
8626424076,-166.66666666666666,-500.0,26500.0,92000.0
8626425861,5833.333333333333,15500.0,41000.0,48000.0
8626681553,-166.66666666666666,-500.0,-1000.0,-2000.0
8627205527,1833.3333333333333,3000.0,4500.0,3500.0
8627215112,2033.3333333333333,3466.666666666667,3466.666666666667,11466.666666666666
8627461632,5333.333333333333,9000.0,24500.0,37000.0
8627726022,-166.66666666666666,-500.0,-1000.0,0.0
8627979204,1833.3333333333333,1500.0,3000.0,13000.0
8627982169,-166.66666666666666,-500.0,-1000.0,-2000.0
8628271428,-166.66666666666666,-500.0,-1000.0,0.0
8628777536,-166.66666666666666,-500.0,-1000.0,3000.0
8629304129,-166.66666666666666,-500.0,-1000.0,-2000.0
8630364270,5833.333333333333,12500.0,12500.0,12000.0
8631668811,-166.66666666666666,1500.0,3000.0,10500.0
8632187621,-166.66666666666666,-500.0,-1000.0,5000.0
8632461630,8833.333333333334,18500.0,41000.0,91500.0
8632968102,5833.333333333333,5500.0,5000.0,14500.0
8632968928,11333.333333333334,29500.0,61000.0,92000.0
8633243414,-166.66666666666666,-500.0,-1000.0,-2000.0
8633494802,-166.66666666666666,0.0,8000.0,20100.0
8634302392,-166.66666666666666,2000.0,1500.0,500.0
8634797905,-166.66666666666666,6000.0,18000.0,23500.0
8634823378,6833.333333333333,6500.0,10500.0,12500.0
8635077559,12333.333333333334,29500.0,49500.0,92500.0
8635340900,-166.66666666666666,5000.0,7000.0,35500.0
8635597656,2833.3333333333335,2500.0,21500.0,34500.0
8635597891,3833.3333333333335,3500.0,18000.0,17000.0
8635853595,25333.333333333332,55700.0,93600.0,167700.0
8636383552,-166.66666666666666,-500.0,-1000.0,-2000.0
8636392525,-166.66666666666666,-500.0,-1000.0,-2000.0
8636658078,-166.66666666666666,-500.0,-1000.0,500.0
8638204279,6333.333333333333,19200.0,27700.0,55400.0
8638223157,7833.333333333333,27000.0,39000.0,98000.0
8638464690,-166.66666666666666,4500.0,8500.0,20500.0
8638728289,5833.333333333333,5500.0,5000.0,14000.0
8638734430,7033.333333333333,14700.0,23100.0,46600.0
8638740233,-166.66666666666666,-500.0,-1000.0,-2000.0
8638757885,-166.66666666666666,-500.0,-1000.0,0.0
8638990036,3333.3333333333335,19500.0,29500.0,48000.0
8638997048,17333.333333333332,56000.0,85000.0,113500.0
8639251269,6833.333333333333,13000.0,17500.0,24500.0
8639793094,-166.66666666666666,-500.0,1500.0,500.0
8640304118,-166.66666666666666,17500.0,23500.0,60500.0
8641087817,-166.66666666666666,-500.0,-1000.0,-2000.0
8641880475,2833.3333333333335,6000.0,11500.0,15000.0
8642154251,-166.66666666666666,-500.0,28500.0,38500.0
8642942010,2833.3333333333335,2500.0,2000.0,9000.0
8642952018,-166.66666666666666,-500.0,-1000.0,-2000.0
8643192423,-166.66666666666666,-500.0,-1000.0,-1000.0
8643449240,1333.3333333333333,6700.0,11700.0,21000.0
8644243461,23833.333333333332,45000.0,83000.0,120300.0
8644511569,-166.66666666666666,-500.0,-1000.0,-2000.0
8645034286,-166.66666666666666,5000.0,4500.0,3500.0
8645046121,-166.66666666666666,-500.0,-1000.0,-2000.0
8646357128,-166.66666666666666,-500.0,-1000.0,4000.0
8646357813,833.3333333333334,2000.0,2500.0,3500.0
8648166018,-166.66666666666666,9500.0,22000.0,45500.0
8648428080,1333.3333333333333,10000.0,24500.0,37500.0
8648718459,18333.333333333332,32500.0,42000.0,70500.0
8649222540,-166.66666666666666,-500.0,-500.0,2000.0
8649235061,-166.66666666666666,-500.0,-500.0,-1500.0
8650277440,-166.66666666666666,-500.0,-1000.0,-2000.0
8650533415,-166.66666666666666,-500.0,-1000.0,-2000.0
8650543203,-166.66666666666666,-500.0,-1000.0,500.0
8651058994,-166.66666666666666,19500.0,52500.0,103500.0
8651059397,-166.66666666666666,-500.0,1500.0,500.0
8651060153,-166.66666666666666,10000.0,35500.0,34500.0
8651066150,2833.3333333333335,10000.0,22500.0,68500.0
8651337980,833.3333333333334,500.0,0.0,-1000.0
8651845414,-166.66666666666666,-500.0,1000.0,6500.0
8652636227,-166.66666666666666,-500.0,0.0,-1000.0
8652647480,833.3333333333334,500.0,17500.0,22000.0
8654217329,-166.66666666666666,-500.0,8000.0,39500.0
8654736940,-166.66666666666666,-500.0,-1000.0,-2000.0
8656554625,-166.66666666666666,6500.0,6000.0,5000.0
8656816840,10833.333333333334,11000.0,12500.0,69500.0
8657878569,12833.333333333334,39000.0,67500.0,144000.0
8658669153,333.33333333333337,1000.0,7000.0,14000.0
8658924224,-166.66666666666666,-500.0,-1000.0,-2000.0
8659185872,-166.66666666666666,-500.0,500.0,0.0
8659446947,-166.66666666666666,-500.0,-1000.0,-2000.0
8659450392,3333.3333333333335,3000.0,2500.0,10500.0
8660236265,3033.3333333333335,6200.0,16200.0,29166.666666666668
8660251572,2833.3333333333335,6500.0,7000.0,6000.0
8660507153,7333.333333333333,7000.0,6500.0,45500.0
8660509967,1833.3333333333333,7000.0,15500.0,26000.0
8660752043,333.33333333333337,35000.0,59033.333333333336,151033.3333333333
8660763371,-166.66666666666666,-500.0,-1000.0,-1000.0
8661281484,-166.66666666666666,5000.0,4500.0,35500.0
8661538775,17333.333333333332,17000.0,61000.0,119000.0
8661553007,3333.3333333333335,26000.0,50000.0,109000.0
8661805895,-166.66666666666666,10500.0,10000.0,20500.0
8662074470,34133.333333333336,86800.0,193328.57142857142,397093.3333333334
8662606244,333.33333333333337,4000.0,12000.0,31500.0
8662875030,5333.333333333333,6500.0,8500.0,29000.0
8663658933,-166.66666666666666,-500.0,4000.0,7500.0
8664163165,-166.66666666666666,8000.0,13000.0,15000.0
8664163704,-166.66666666666666,-500.0,-1000.0,5000.0
8664164573,833.3333333333334,500.0,7500.0,17000.0
8664684750,-166.66666666666666,-500.0,-1000.0,5500.0
8664953969,16833.333333333332,30000.0,77500.0,152000.0
8664963794,-166.66666666666666,-500.0,-1000.0,-2000.0
8665213921,2833.3333333333335,18500.0,108500.0,107500.0
8665221557,-166.66666666666666,3500.0,8000.0,15500.0
8666010629,-166.66666666666666,-500.0,-1000.0,-2000.0
8666019772,7333.333333333333,7500.0,15000.0,48500.0
8666529582,-166.66666666666666,-500.0,-1000.0,-2000.0
8666529720,-166.66666666666666,-500.0,7000.0,59000.0
8667827128,-166.66666666666666,-500.0,-1000.0,-1500.0
8667855710,-166.66666666666666,-500.0,-1000.0,-2000.0
8667856008,-166.66666666666666,-500.0,-1000.0,-1500.0
8668105767,-166.66666666666666,-500.0,1500.0,5500.0
8668116733,4833.333333333333,9000.0,14000.0,17500.0
8668894222,-166.66666666666666,-500.0,500.0,2500.0
8669137940,-166.66666666666666,-500.0,7000.0,7500.0
8669397079,10333.333333333334,16000.0,19000.0,50000.0
8669411867,-166.66666666666666,-500.0,-500.0,-1500.0
8669412783,833.3333333333334,14500.0,22000.0,56000.0
8669415132,833.3333333333334,4500.0,18500.0,35033.333333333336
8669921933,-166.66666666666666,-500.0,-1000.0,1000.0
8669925085,-166.66666666666666,-500.0,-1000.0,-2000.0
8670213799,-166.66666666666666,-500.0,-1000.0,1500.0
8670453262,2833.3333333333335,5000.0,4500.0,4000.0
8670722227,-166.66666666666666,-500.0,-1000.0,-2000.0
8670739548,5833.333333333333,9000.0,19500.0,23500.0
8671234386,2833.3333333333335,4500.0,7000.0,16000.0
8671238160,-166.66666666666666,-500.0,2500.0,10000.0
8671497280,-166.66666666666666,-500.0,-1000.0,-2000.0
8671508527,2833.3333333333335,2500.0,2000.0,1000.0
8671526537,2333.3333333333335,16500.0,38500.0,52000.0
8672028098,-166.66666666666666,9500.0,32000.0,75500.0
8672307651,25833.333333333332,25500.0,51500.0,86500.0
8674119915,2833.3333333333335,7000.0,10900.0,13900.0
8674134147,-166.66666666666666,-500.0,-1000.0,4000.0
8674655007,2833.3333333333335,2500.0,5000.0,7000.0
8674660435,333.33333333333337,4000.0,5000.0,7500.0
8674907103,7333.333333333333,12000.0,20500.0,20500.0
8674923153,2833.3333333333335,9000.0,28000.0,28500.0
8674926491,-166.66666666666666,6500.0,15500.0,23500.0
8675184932,-166.66666666666666,-500.0,0.0,-1000.0
8675694895,-166.66666666666666,-500.0,-1000.0,-2000.0
8676480854,2833.3333333333335,2500.0,4000.0,6000.0
8676492675,5433.333333333333,16600.0,42100.0,115100.0
8676493421,1833.3333333333333,1500.0,4000.0,11000.0
8677291262,12833.333333333334,12500.0,26500.0,25500.0
8677787037,-166.66666666666666,-500.0,9000.0,12500.0
8677812428,1833.3333333333333,1500.0,14500.0,20500.0
8678854697,-166.66666666666666,-500.0,-1000.0,-2000.0
8679370144,-166.66666666666666,-500.0,-1000.0,-2000.0
8679382122,333.33333333333337,17000.0,42000.0,78500.0
8679651506,-166.66666666666666,-500.0,-1000.0,-2000.0
8679885625,-166.66666666666666,500.0,0.0,-1000.0
8679892496,2833.3333333333335,3000.0,2500.0,15500.0
8679904149,-166.66666666666666,-500.0,-1000.0,2500.0
8680153441,3333.3333333333335,10500.0,14500.0,28500.0
8680946514,4333.333333333333,4000.0,3500.0,2500.0
8680959764,8833.333333333334,9500.0,14500.0,15000.0
8681198174,10833.333333333334,10500.0,17000.0,38000.0
8682509251,15833.333333333334,32000.0,100833.33333333334,209333.33333333334
8683293221,-166.66666666666666,-500.0,500.0,-500.0
8683557150,6333.333333333333,6500.0,39000.0,61000.0
8683571973,333.33333333333337,0.0,17000.0,52000.0
8684602784,2333.3333333333335,12500.0,35500.0,54000.0
8685650155,10833.333333333334,22500.0,65000.0,82500.0
8685932454,-166.66666666666666,-500.0,-1000.0,-2000.0
8686464128,-166.66666666666666,-500.0,4000.0,13000.0
8687254971,-166.66666666666666,-500.0,-1000.0,1500.0
8687500469,-166.66666666666666,-500.0,-1000.0,-2000.0
8687502839,5333.333333333333,5000.0,13500.0,12500.0
8687516623,3333.3333333333335,14000.0,13500.0,27500.0
8687762877,3333.3333333333335,10200.0,35300.0,70673.33333333334
8687776667,-166.66666666666666,-500.0,-1000.0,-1500.0
8688027617,16333.333333333334,36500.0,88000.0,87000.0
8688292980,2833.3333333333335,24000.0,49500.0,93200.0
8688800695,-166.66666666666666,2500.0,20500.0,28000.0
8688810242,-166.66666666666666,-500.0,-1000.0,5000.0
8688820126,4333.333333333333,5500.0,14000.0,14000.0
8689059924,4333.333333333333,4000.0,3500.0,7500.0
8689589524,-166.66666666666666,-500.0,16600.0,55100.0
8689860905,2833.3333333333335,9000.0,24000.0,45300.0
8690383887,-166.66666666666666,0.0,2500.0,6500.0
8690388850,-166.66666666666666,-500.0,-1000.0,-2000.0
8690648645,-166.66666666666666,-500.0,-1000.0,-2000.0
8690656469,-166.66666666666666,4000.0,3500.0,6000.0
8691433627,-166.66666666666666,-500.0,-1000.0,-2000.0
8691449611,3333.3333333333335,3000.0,2500.0,11000.0
8691689067,2333.3333333333335,4500.0,6500.0,7500.0
8692224780,-166.66666666666666,20500.0,30000.0,29000.0
8692481360,333.33333333333337,0.0,-500.0,-1500.0
8693790532,-166.66666666666666,0.0,-500.0,-1500.0
8693804689,-166.66666666666666,0.0,-500.0,-1500.0
8694317085,-166.66666666666666,-500.0,-1000.0,2500.0
8694828595,3333.3333333333335,6500.0,6000.0,5000.0
8694854583,19833.333333333332,25000.0,95000.0,124000.0
8695119583,-166.66666666666666,-500.0,-1000.0,-2000.0
8695361378,-166.66666666666666,-500.0,-1000.0,-2000.0
8695883962,4833.333333333333,11000.0,52500.0,80000.0
8696417202,-166.66666666666666,500.0,0.0,1000.0
8696425121,14033.333333333334,37860.0,67126.66666666667,96726.66666666667
8696691980,-166.66666666666666,-500.0,-1000.0,-2000.0
8697450335,-166.66666666666666,-500.0,-1000.0,4000.0
8697462476,633.3333333333334,5800.0,13800.0,25100.0
8697725399,333.33333333333337,0.0,4500.0,3500.0
8697973097,9833.333333333334,45000.0,72000.0,146500.0
8697979993,-166.66666666666666,-500.0,-1000.0,5000.0
8697987189,12833.333333333334,37100.0,84100.0,155100.0
8698778179,833.3333333333334,500.0,15000.0,31500.0
8698786127,-166.66666666666666,1500.0,1000.0,0.0
8699285888,-166.66666666666666,4000.0,3500.0,2500.0
8699307494,-166.66666666666666,-500.0,3000.0,6000.0
8700606936,-166.66666666666666,9000.0,8500.0,20000.0
8700857968,-166.66666666666666,3000.0,4000.0,3000.0
8700874244,1833.3333333333333,6500.0,6000.0,8000.0
8701142580,-166.66666666666666,5500.0,5000.0,4000.0
8701643587,-166.66666666666666,-500.0,-1000.0,-2000.0
8702183985,-166.66666666666666,5500.0,39500.0,91500.0
8702197392,-166.66666666666666,-500.0,-1000.0,-2000.0
8702435476,833.3333333333334,3000.0,4500.0,14500.0
8702706046,3333.3333333333335,11000.0,10500.0,24500.0
8703504424,-166.66666666666666,-500.0,13500.0,22000.0
8703751189,-166.66666666666666,-500.0,11000.0,10000.0
8703760078,-166.66666666666666,-500.0,-1000.0,0.0
8704279358,-166.66666666666666,-500.0,-1000.0,-2000.0
8704280243,3333.3333333333335,3000.0,5500.0,8500.0
8704280251,6833.333333333333,37000.0,45000.0,66500.0
8704791939,-166.66666666666666,14000.0,22000.0,27500.0
8704807334,14833.333333333334,36000.0,60500.0,174166.6666666667
8705317975,-166.66666666666666,-500.0,4000.0,6000.0
8705577267,-166.66666666666666,3000.0,7500.0,24000.0
8705578534,-166.66666666666666,-500.0,-1000.0,16000.0
8705581026,-166.66666666666666,-500.0,-1000.0,12500.0
8705596644,1833.3333333333333,7500.0,27500.0,37500.0
8705604843,9333.333333333334,10000.0,13500.0,85500.0
8706101580,3333.3333333333335,3500.0,4000.0,24000.0
8706111299,4333.333333333333,5500.0,7000.0,14000.0
8706368931,4833.333333333333,21500.0,43000.0,70000.0
8706635832,-166.66666666666666,11500.0,24500.0,43000.0
8707415160,-166.66666666666666,1500.0,2500.0,2500.0
8707699424,10393.333333333334,13060.0,27560.0,37600.0
8708999269,1833.3333333333333,2000.0,5500.0,10500.0
8709262708,7833.333333333333,24500.0,64500.0,139000.0
8709510718,333.33333333333337,2500.0,14000.0,55000.0
8710052497,1333.3333333333333,1000.0,500.0,-500.0
8710307248,3833.3333333333335,7500.0,12400.0,22040.0
8710562207,5833.333333333333,5500.0,5000.0,4000.0
8710563091,-166.66666666666666,-500.0,-1000.0,19500.0
8710584915,-166.66666666666666,-500.0,-1000.0,7500.0
8711089504,-166.66666666666666,-500.0,3000.0,7000.0
8711352878,12833.333333333334,35000.0,50000.0,97200.0
8711357576,3833.3333333333335,14500.0,23200.0,58600.0
8711606424,2833.3333333333335,3500.0,9500.0,9500.0
8712389751,-166.66666666666666,-500.0,-1000.0,-2000.0
8712399346,10833.333333333334,29100.0,51500.0,91334.28571428571
8712929644,-166.66666666666666,-500.0,-1000.0,2000.0
8713176531,-166.66666666666666,-500.0,-1000.0,-2000.0
8713191568,2833.3333333333335,2500.0,2000.0,12500.0
8713201490,-166.66666666666666,-500.0,-1000.0,-2000.0
8713458427,-166.66666666666666,-500.0,-1000.0,-1500.0
8713700844,-166.66666666666666,-500.0,-1000.0,-2000.0
8713729522,2833.3333333333335,2500.0,2000.0,1000.0
8714242065,-166.66666666666666,-500.0,-1000.0,-2000.0
8714502248,833.3333333333334,3500.0,3000.0,6500.0
8714780360,-166.66666666666666,-500.0,-1000.0,-2000.0
8715016404,-166.66666666666666,-500.0,-1000.0,-2000.0
8715035295,-166.66666666666666,14000.0,13500.0,12500.0
8715286344,7333.333333333333,10500.0,11500.0,15500.0
8715559860,-166.66666666666666,-500.0,-1000.0,-2000.0
8716324551,-166.66666666666666,-500.0,14500.0,25000.0
8716331927,4833.333333333333,4500.0,4500.0,7500.0
8716333396,21833.333333333332,46580.0,88713.33333333334,133580.0
8716353634,-166.66666666666666,8000.0,10000.0,24000.0
8716874480,-166.66666666666666,-500.0,-1000.0,-2000.0
8717392221,1833.3333333333333,9000.0,21000.0,28000.0
8718181296,333.33333333333337,1000.0,500.0,4000.0
8718420683,-166.66666666666666,-500.0,-1000.0,0.0
8718438524,-166.66666666666666,-500.0,-1000.0,0.0
